Period,Investor,Duration,Threshold,Direction,Signal_Count,Avg_Return_10D,Avg_Return_20D,Win_Rate_10D,Win_Rate_20D,Median_Return_20D,Std_Return_20D,Composite_Score
OOS,연기금,3,-4.5,SELL,331,5.508103390796206,9.171371539763728,52.02312138728323,54.98489425981873,2.750000000000008,28.702646671790426,29.27453484649617
IS,연기금,3,-4.0,SELL,1012,1.8881388931430603,3.170888338155823,47.72727272727273,45.059288537549406,-1.7863844717092459,25.573262921661904,9.888115132068613
OOS,연기금,3,-4.0,SELL,331,5.508103390796206,9.171371539763728,52.02312138728323,54.98489425981873,2.750000000000008,28.702646671790426,29.27453484649617
IS,연기금,3,-3.5,SELL,1012,1.8881388931430603,3.170888338155823,47.72727272727273,45.059288537549406,-1.7863844717092459,25.573262921661904,9.888115132068613
OOS,연기금,3,-3.5,SELL,331,5.508103390796206,9.171371539763728,52.02312138728323,54.98489425981873,2.750000000000008,28.702646671790426,29.27453484649617
IS,연기금,3,-3.0,SELL,1012,1.8881388931430603,3.170888338155823,47.72727272727273,45.059288537549406,-1.7863844717092459,25.573262921661904,9.888115132068613
OOS,연기금,3,-3.0,SELL,331,5.508103390796206,9.171371539763728,52.02312138728323,54.98489425981873,2.750000000000008,28.702646671790426,29.27453484649617
IS,연기금,3,-2.5,SELL,1012,1.8881388931430603,3.170888338155823,47.72727272727273,45.059288537549406,-1.7863844717092459,25.573262921661904,9.888115132068613
OOS,연기금,3,-2.5,SELL,331,5.508103390796206,9.171371539763728,52.02312138728323,54.98489425981873,2.750000000000008,28.702646671790426,29.27453484649617
IS,연기금,3,-2.0,SELL,1012,1.8881388931430603,3.170888338155823,47.72727272727273,45.059288537549406,-1.7863844717092459,25.573262921661904,9.888115132068613
OOS,연기금,3,-2.0,SELL,331,5.508103390796206,9.171371539763728,52.02312138728323,54.98489425981873,2.750000000000008,28.702646671790426,29.27453484649617
IS,연기금,3,-1.5,SELL,1012,1.8881388931430603,3.170888338155823,47.72727272727273,45.059288537549406,-1.7863844717092459,25.573262921661904,9.888115132068613
OOS,연기금,3,-1.5,SELL,331,5.508103390796206,9.171371539763728,52.02312138728323,54.98489425981873,2.750000000000008,28.702646671790426,29.27453484649617
IS,연기금,3,-1.0,SELL,1012,1.8881388931430603,3.170888338155823,47.72727272727273,45.059288537549406,-1.7863844717092459,25.573262921661904,9.888115132068613
OOS,연기금,3,-1.0,SELL,331,5.508103390796206,9.171371539763728,52.02312138728323,54.98489425981873,2.750000000000008,28.702646671790426,29.27453484649617
IS,연기금,3,-0.5,SELL,1012,1.8881388931430603,3.170888338155823,47.72727272727273,45.059288537549406,-1.7863844717092459,25.573262921661904,9.888115132068613
OOS,연기금,3,-0.5,SELL,331,5.508103390796206,9.171371539763728,52.02312138728323,54.98489425981873,2.750000000000008,28.702646671790426,29.27453484649617
IS,연기금,3,0.0,BUY,2867,1.4776435942341195,2.414758685618322,46.459713986745726,45.517963027554934,-1.712509918011107,21.995403717718574,8.750731822969213
OOS,연기금,3,0.0,BUY,1038,4.632706489679975,8.427152489791368,52.9891304347826,55.78034682080924,2.401929934969582,25.31700410371611,32.65109244551729
IS,연기금,3,0.5,BUY,2373,1.2217534006455655,1.6845338714597857,46.48124736620312,45.0063211125158,-1.7766497461928932,19.852087958738068,5.8925677171907695
OOS,연기금,3,0.5,BUY,880,3.5138780586957616,6.877911519589993,52.39616613418531,54.20454545454545,1.6581814479177281,23.904096706101285,25.280736761278543
IS,연기금,3,1.0,BUY,2373,1.2217534006455655,1.6845338714597857,46.48124736620312,45.0063211125158,-1.7766497461928932,19.852087958738068,5.8925677171907695
OOS,연기금,3,1.0,BUY,880,3.5138780586957616,6.877911519589993,52.39616613418531,54.20454545454545,1.6581814479177281,23.904096706101285,25.280736761278543
IS,연기금,3,1.5,BUY,2373,1.2217534006455655,1.6845338714597857,46.48124736620312,45.0063211125158,-1.7766497461928932,19.852087958738068,5.8925677171907695
OOS,연기금,3,1.5,BUY,880,3.5138780586957616,6.877911519589993,52.39616613418531,54.20454545454545,1.6581814479177281,23.904096706101285,25.280736761278543
IS,연기금,3,2.0,BUY,2373,1.2217534006455655,1.6845338714597857,46.48124736620312,45.0063211125158,-1.7766497461928932,19.852087958738068,5.8925677171907695
OOS,연기금,3,2.0,BUY,880,3.5138780586957616,6.877911519589993,52.39616613418531,54.20454545454545,1.6581814479177281,23.904096706101285,25.280736761278543
IS,연기금,3,2.5,BUY,2373,1.2217534006455655,1.6845338714597857,46.48124736620312,45.0063211125158,-1.7766497461928932,19.852087958738068,5.8925677171907695
OOS,연기금,3,2.5,BUY,880,3.5138780586957616,6.877911519589993,52.39616613418531,54.20454545454545,1.6581814479177281,23.904096706101285,25.280736761278543
IS,연기금,3,3.0,BUY,2373,1.2217534006455655,1.6845338714597857,46.48124736620312,45.0063211125158,-1.7766497461928932,19.852087958738068,5.8925677171907695
OOS,연기금,3,3.0,BUY,880,3.5138780586957616,6.877911519589993,52.39616613418531,54.20454545454545,1.6581814479177281,23.904096706101285,25.280736761278543
IS,연기금,3,3.5,BUY,2373,1.2217534006455655,1.6845338714597857,46.48124736620312,45.0063211125158,-1.7766497461928932,19.852087958738068,5.8925677171907695
OOS,연기금,3,3.5,BUY,880,3.5138780586957616,6.877911519589993,52.39616613418531,54.20454545454545,1.6581814479177281,23.904096706101285,25.280736761278543
IS,연기금,3,4.0,BUY,2373,1.2217534006455655,1.6845338714597857,46.48124736620312,45.0063211125158,-1.7766497461928932,19.852087958738068,5.8925677171907695
OOS,연기금,3,4.0,BUY,880,3.5138780586957616,6.877911519589993,52.39616613418531,54.20454545454545,1.6581814479177281,23.904096706101285,25.280736761278543
IS,연기금,3,4.5,BUY,2373,1.2217534006455655,1.6845338714597857,46.48124736620312,45.0063211125158,-1.7766497461928932,19.852087958738068,5.8925677171907695
OOS,연기금,3,4.5,BUY,880,3.5138780586957616,6.877911519589993,52.39616613418531,54.20454545454545,1.6581814479177281,23.904096706101285,25.280736761278543
IS,연기금,3,5.0,BUY,2373,1.2217534006455655,1.6845338714597857,46.48124736620312,45.0063211125158,-1.7766497461928932,19.852087958738068,5.8925677171907695
OOS,연기금,3,5.0,BUY,880,3.5138780586957616,6.877911519589993,52.39616613418531,54.20454545454545,1.6581814479177281,23.904096706101285,25.280736761278543
IS,연기금,5,-5.0,SELL,1080,1.8047281916610194,3.126367194929684,47.40740740740741,44.44444444444444,-1.9536749614099402,26.734479365766127,9.706525072976085
OOS,연기금,5,-5.0,SELL,342,4.499046880936624,7.384270152654589,52.38095238095239,54.67836257309941,2.4495991607210055,26.429789276788462,23.57040882148193
IS,연기금,5,-4.5,SELL,1080,1.8047281916610194,3.126367194929684,47.40740740740741,44.44444444444444,-1.9536749614099402,26.734479365766127,9.706525072976085
OOS,연기금,5,-4.5,SELL,342,4.499046880936624,7.384270152654589,52.38095238095239,54.67836257309941,2.4495991607210055,26.429789276788462,23.57040882148193
IS,연기금,5,-4.0,SELL,1080,1.8047281916610194,3.126367194929684,47.40740740740741,44.44444444444444,-1.9536749614099402,26.734479365766127,9.706525072976085
OOS,연기금,5,-4.0,SELL,342,4.499046880936624,7.384270152654589,52.38095238095239,54.67836257309941,2.4495991607210055,26.429789276788462,23.57040882148193
IS,연기금,5,-3.5,SELL,1080,1.8047281916610194,3.126367194929684,47.40740740740741,44.44444444444444,-1.9536749614099402,26.734479365766127,9.706525072976085
OOS,연기금,5,-3.5,SELL,342,4.499046880936624,7.384270152654589,52.38095238095239,54.67836257309941,2.4495991607210055,26.429789276788462,23.57040882148193
IS,연기금,5,-3.0,SELL,1080,1.8047281916610194,3.126367194929684,47.40740740740741,44.44444444444444,-1.9536749614099402,26.734479365766127,9.706525072976085
OOS,연기금,5,-3.0,SELL,342,4.499046880936624,7.384270152654589,52.38095238095239,54.67836257309941,2.4495991607210055,26.429789276788462,23.57040882148193
IS,연기금,5,-2.5,SELL,1080,1.8047281916610194,3.126367194929684,47.40740740740741,44.44444444444444,-1.9536749614099402,26.734479365766127,9.706525072976085
OOS,연기금,5,-2.5,SELL,342,4.499046880936624,7.384270152654589,52.38095238095239,54.67836257309941,2.4495991607210055,26.429789276788462,23.57040882148193
IS,연기금,5,-2.0,SELL,1080,1.8047281916610194,3.126367194929684,47.40740740740741,44.44444444444444,-1.9536749614099402,26.734479365766127,9.706525072976085
OOS,연기금,5,-2.0,SELL,342,4.499046880936624,7.384270152654589,52.38095238095239,54.67836257309941,2.4495991607210055,26.429789276788462,23.57040882148193
IS,연기금,5,-1.5,SELL,1080,1.8047281916610194,3.126367194929684,47.40740740740741,44.44444444444444,-1.9536749614099402,26.734479365766127,9.706525072976085
OOS,연기금,5,-1.5,SELL,342,4.499046880936624,7.384270152654589,52.38095238095239,54.67836257309941,2.4495991607210055,26.429789276788462,23.57040882148193
IS,연기금,5,-1.0,SELL,1080,1.8047281916610194,3.126367194929684,47.40740740740741,44.44444444444444,-1.9536749614099402,26.734479365766127,9.706525072976085
OOS,연기금,5,-1.0,SELL,342,4.499046880936624,7.384270152654589,52.38095238095239,54.67836257309941,2.4495991607210055,26.429789276788462,23.57040882148193
IS,연기금,5,-0.5,SELL,1080,1.8047281916610194,3.126367194929684,47.40740740740741,44.44444444444444,-1.9536749614099402,26.734479365766127,9.706525072976085
OOS,연기금,5,-0.5,SELL,342,4.499046880936624,7.384270152654589,52.38095238095239,54.67836257309941,2.4495991607210055,26.429789276788462,23.57040882148193
IS,연기금,5,0.0,BUY,2799,1.4998550544966405,2.413567552467797,46.55234012147195,45.766345123258304,-1.6813450760608473,21.359993323042442,8.767637232447278
OOS,연기금,5,0.0,BUY,1027,4.953478500757369,9.014301725274942,52.88197621225984,55.89094449853943,2.5227043390514625,26.07888414015677,34.94163339820896
IS,연기금,5,0.5,BUY,2368,1.2422443066582245,1.7555811063111337,46.36824324324324,45.14358108108108,-1.7382288427674697,19.995044096158566,6.158151936412748
OOS,연기금,5,0.5,BUY,886,3.8103656692394865,7.4265705851126755,51.85185185185185,54.176072234762984,1.7137828397461141,24.750585341726147,27.310380071471776
IS,연기금,5,1.0,BUY,2368,1.2422443066582245,1.7555811063111337,46.36824324324324,45.14358108108108,-1.7382288427674697,19.995044096158566,6.158151936412748
OOS,연기금,5,1.0,BUY,886,3.8103656692394865,7.4265705851126755,51.85185185185185,54.176072234762984,1.7137828397461141,24.750585341726147,27.310380071471776
IS,연기금,5,1.5,BUY,2368,1.2422443066582245,1.7555811063111337,46.36824324324324,45.14358108108108,-1.7382288427674697,19.995044096158566,6.158151936412748
OOS,연기금,5,1.5,BUY,886,3.8103656692394865,7.4265705851126755,51.85185185185185,54.176072234762984,1.7137828397461141,24.750585341726147,27.310380071471776
IS,연기금,5,2.0,BUY,2368,1.2422443066582245,1.7555811063111337,46.36824324324324,45.14358108108108,-1.7382288427674697,19.995044096158566,6.158151936412748
OOS,연기금,5,2.0,BUY,886,3.8103656692394865,7.4265705851126755,51.85185185185185,54.176072234762984,1.7137828397461141,24.750585341726147,27.310380071471776
IS,연기금,5,2.5,BUY,2368,1.2422443066582245,1.7555811063111337,46.36824324324324,45.14358108108108,-1.7382288427674697,19.995044096158566,6.158151936412748
OOS,연기금,5,2.5,BUY,886,3.8103656692394865,7.4265705851126755,51.85185185185185,54.176072234762984,1.7137828397461141,24.750585341726147,27.310380071471776
IS,연기금,5,3.0,BUY,2368,1.2422443066582245,1.7555811063111337,46.36824324324324,45.14358108108108,-1.7382288427674697,19.995044096158566,6.158151936412748
OOS,연기금,5,3.0,BUY,886,3.8103656692394865,7.4265705851126755,51.85185185185185,54.176072234762984,1.7137828397461141,24.750585341726147,27.310380071471776
IS,연기금,5,3.5,BUY,2368,1.2422443066582245,1.7555811063111337,46.36824324324324,45.14358108108108,-1.7382288427674697,19.995044096158566,6.158151936412748
OOS,연기금,5,3.5,BUY,886,3.8103656692394865,7.4265705851126755,51.85185185185185,54.176072234762984,1.7137828397461141,24.750585341726147,27.310380071471776
IS,연기금,5,4.0,BUY,2368,1.2422443066582245,1.7555811063111337,46.36824324324324,45.14358108108108,-1.7382288427674697,19.995044096158566,6.158151936412748
OOS,연기금,5,4.0,BUY,886,3.8103656692394865,7.4265705851126755,51.85185185185185,54.176072234762984,1.7137828397461141,24.750585341726147,27.310380071471776
IS,연기금,5,4.5,BUY,2368,1.2422443066582245,1.7555811063111337,46.36824324324324,45.14358108108108,-1.7382288427674697,19.995044096158566,6.158151936412748
OOS,연기금,5,4.5,BUY,886,3.8103656692394865,7.4265705851126755,51.85185185185185,54.176072234762984,1.7137828397461141,24.750585341726147,27.310380071471776
IS,연기금,5,5.0,BUY,2368,1.2422443066582245,1.7555811063111337,46.36824324324324,45.14358108108108,-1.7382288427674697,19.995044096158566,6.158151936412748
OOS,연기금,5,5.0,BUY,886,3.8103656692394865,7.4265705851126755,51.85185185185185,54.176072234762984,1.7137828397461141,24.750585341726147,27.310380071471776
IS,연기금,10,-5.0,SELL,1230,1.719972374559939,2.9141342308983527,46.09756097560976,43.73983739837398,-2.1797129377367277,26.417520474181284,9.069788340093687
OOS,연기금,10,-5.0,SELL,397,3.4434557873818563,6.254421242550686,50.0,51.88916876574308,0.6864988558352492,25.779889691722538,19.428234945613088
IS,연기금,10,-4.5,SELL,1230,1.719972374559939,2.9141342308983527,46.09756097560976,43.73983739837398,-2.1797129377367277,26.417520474181284,9.069788340093687
OOS,연기금,10,-4.5,SELL,397,3.4434557873818563,6.254421242550686,50.0,51.88916876574308,0.6864988558352492,25.779889691722538,19.428234945613088
IS,연기금,10,-4.0,SELL,1230,1.719972374559939,2.9141342308983527,46.09756097560976,43.73983739837398,-2.1797129377367277,26.417520474181284,9.069788340093687
OOS,연기금,10,-4.0,SELL,397,3.4434557873818563,6.254421242550686,50.0,51.88916876574308,0.6864988558352492,25.779889691722538,19.428234945613088
IS,연기금,10,-3.5,SELL,1230,1.719972374559939,2.9141342308983527,46.09756097560976,43.73983739837398,-2.1797129377367277,26.417520474181284,9.069788340093687
OOS,연기금,10,-3.5,SELL,397,3.4434557873818563,6.254421242550686,50.0,51.88916876574308,0.6864988558352492,25.779889691722538,19.428234945613088
IS,연기금,10,-3.0,SELL,1230,1.719972374559939,2.9141342308983527,46.09756097560976,43.73983739837398,-2.1797129377367277,26.417520474181284,9.069788340093687
OOS,연기금,10,-3.0,SELL,397,3.4434557873818563,6.254421242550686,50.0,51.88916876574308,0.6864988558352492,25.779889691722538,19.428234945613088
IS,연기금,10,-2.5,SELL,1230,1.719972374559939,2.9141342308983527,46.09756097560976,43.73983739837398,-2.1797129377367277,26.417520474181284,9.069788340093687
OOS,연기금,10,-2.5,SELL,397,3.4434557873818563,6.254421242550686,50.0,51.88916876574308,0.6864988558352492,25.779889691722538,19.428234945613088
IS,연기금,10,-2.0,SELL,1230,1.719972374559939,2.9141342308983527,46.09756097560976,43.73983739837398,-2.1797129377367277,26.417520474181284,9.069788340093687
OOS,연기금,10,-2.0,SELL,397,3.4434557873818563,6.254421242550686,50.0,51.88916876574308,0.6864988558352492,25.779889691722538,19.428234945613088
IS,연기금,10,-1.5,SELL,1230,1.719972374559939,2.9141342308983527,46.09756097560976,43.73983739837398,-2.1797129377367277,26.417520474181284,9.069788340093687
OOS,연기금,10,-1.5,SELL,397,3.4434557873818563,6.254421242550686,50.0,51.88916876574308,0.6864988558352492,25.779889691722538,19.428234945613088
IS,연기금,10,-1.0,SELL,1230,1.719972374559939,2.9141342308983527,46.09756097560976,43.73983739837398,-2.1797129377367277,26.417520474181284,9.069788340093687
OOS,연기금,10,-1.0,SELL,397,3.4434557873818563,6.254421242550686,50.0,51.88916876574308,0.6864988558352492,25.779889691722538,19.428234945613088
IS,연기금,10,-0.5,SELL,1230,1.719972374559939,2.9141342308983527,46.09756097560976,43.73983739837398,-2.1797129377367277,26.417520474181284,9.069788340093687
OOS,연기금,10,-0.5,SELL,397,3.4434557873818563,6.254421242550686,50.0,51.88916876574308,0.6864988558352492,25.779889691722538,19.428234945613088
IS,연기금,10,0.0,BUY,2649,1.5219459131073132,2.4717504891945827,47.11211778029445,46.16836542091355,-1.4027316352897778,21.201737903139843,8.995036078059915
OOS,연기금,10,0.0,BUY,972,5.400309885951825,9.568007233305156,53.861003861003866,57.098765432098766,3.021666158071401,26.27579139014478,37.589010689075835
IS,연기금,10,0.5,BUY,2294,1.25280703991042,1.8341815654721756,46.817785527462945,45.72798605056669,-1.5347892543813746,19.810240842750474,6.490535344198524
OOS,연기금,10,0.5,BUY,856,4.1726762857597075,7.86625429470092,52.573932092004384,55.023364485981304,2.070165945165947,24.97118730718178,29.230755227428862
IS,연기금,10,1.0,BUY,2294,1.25280703991042,1.8341815654721756,46.817785527462945,45.72798605056669,-1.5347892543813746,19.810240842750474,6.490535344198524
OOS,연기금,10,1.0,BUY,856,4.1726762857597075,7.86625429470092,52.573932092004384,55.023364485981304,2.070165945165947,24.97118730718178,29.230755227428862
IS,연기금,10,1.5,BUY,2294,1.25280703991042,1.8341815654721756,46.817785527462945,45.72798605056669,-1.5347892543813746,19.810240842750474,6.490535344198524
OOS,연기금,10,1.5,BUY,856,4.1726762857597075,7.86625429470092,52.573932092004384,55.023364485981304,2.070165945165947,24.97118730718178,29.230755227428862
IS,연기금,10,2.0,BUY,2294,1.25280703991042,1.8341815654721756,46.817785527462945,45.72798605056669,-1.5347892543813746,19.810240842750474,6.490535344198524
OOS,연기금,10,2.0,BUY,856,4.1726762857597075,7.86625429470092,52.573932092004384,55.023364485981304,2.070165945165947,24.97118730718178,29.230755227428862
IS,연기금,10,2.5,BUY,2294,1.25280703991042,1.8341815654721756,46.817785527462945,45.72798605056669,-1.5347892543813746,19.810240842750474,6.490535344198524
OOS,연기금,10,2.5,BUY,856,4.1726762857597075,7.86625429470092,52.573932092004384,55.023364485981304,2.070165945165947,24.97118730718178,29.230755227428862
IS,연기금,10,3.0,BUY,2294,1.25280703991042,1.8341815654721756,46.817785527462945,45.72798605056669,-1.5347892543813746,19.810240842750474,6.490535344198524
OOS,연기금,10,3.0,BUY,856,4.1726762857597075,7.86625429470092,52.573932092004384,55.023364485981304,2.070165945165947,24.97118730718178,29.230755227428862
IS,연기금,10,3.5,BUY,2294,1.25280703991042,1.8341815654721756,46.817785527462945,45.72798605056669,-1.5347892543813746,19.810240842750474,6.490535344198524
OOS,연기금,10,3.5,BUY,856,4.1726762857597075,7.86625429470092,52.573932092004384,55.023364485981304,2.070165945165947,24.97118730718178,29.230755227428862
IS,연기금,10,4.0,BUY,2294,1.25280703991042,1.8341815654721756,46.817785527462945,45.72798605056669,-1.5347892543813746,19.810240842750474,6.490535344198524
OOS,연기금,10,4.0,BUY,856,4.1726762857597075,7.86625429470092,52.573932092004384,55.023364485981304,2.070165945165947,24.97118730718178,29.230755227428862
IS,연기금,10,4.5,BUY,2294,1.25280703991042,1.8341815654721756,46.817785527462945,45.72798605056669,-1.5347892543813746,19.810240842750474,6.490535344198524
OOS,연기금,10,4.5,BUY,856,4.1726762857597075,7.86625429470092,52.573932092004384,55.023364485981304,2.070165945165947,24.97118730718178,29.230755227428862
IS,연기금,10,5.0,BUY,2294,1.25280703991042,1.8341815654721756,46.817785527462945,45.72798605056669,-1.5347892543813746,19.810240842750474,6.490535344198524
OOS,연기금,10,5.0,BUY,856,4.1726762857597075,7.86625429470092,52.573932092004384,55.023364485981304,2.070165945165947,24.97118730718178,29.230755227428862
IS,연기금,20,-5.0,SELL,1407,1.6390883738268491,2.94187967444927,46.05543710021322,44.776119402985074,-1.969365426695846,26.207364756382447,9.550033691525984
OOS,연기금,20,-5.0,SELL,446,3.008100838195636,6.234546541017148,49.040511727078886,50.89686098654709,0.6743752557321958,25.48494386617944,19.364568668319208
IS,연기금,20,-4.5,SELL,1407,1.6390883738268491,2.94187967444927,46.05543710021322,44.776119402985074,-1.969365426695846,26.207364756382447,9.550033691525984
OOS,연기금,20,-4.5,SELL,446,3.008100838195636,6.234546541017148,49.040511727078886,50.89686098654709,0.6743752557321958,25.48494386617944,19.364568668319208
IS,연기금,20,-4.0,SELL,1407,1.6390883738268491,2.94187967444927,46.05543710021322,44.776119402985074,-1.969365426695846,26.207364756382447,9.550033691525984
OOS,연기금,20,-4.0,SELL,446,3.008100838195636,6.234546541017148,49.040511727078886,50.89686098654709,0.6743752557321958,25.48494386617944,19.364568668319208
IS,연기금,20,-3.5,SELL,1407,1.6390883738268491,2.94187967444927,46.05543710021322,44.776119402985074,-1.969365426695846,26.207364756382447,9.550033691525984
OOS,연기금,20,-3.5,SELL,446,3.008100838195636,6.234546541017148,49.040511727078886,50.89686098654709,0.6743752557321958,25.48494386617944,19.364568668319208
IS,연기금,20,-3.0,SELL,1407,1.6390883738268491,2.94187967444927,46.05543710021322,44.776119402985074,-1.969365426695846,26.207364756382447,9.550033691525984
OOS,연기금,20,-3.0,SELL,446,3.008100838195636,6.234546541017148,49.040511727078886,50.89686098654709,0.6743752557321958,25.48494386617944,19.364568668319208
IS,연기금,20,-2.5,SELL,1407,1.6390883738268491,2.94187967444927,46.05543710021322,44.776119402985074,-1.969365426695846,26.207364756382447,9.550033691525984
OOS,연기금,20,-2.5,SELL,446,3.008100838195636,6.234546541017148,49.040511727078886,50.89686098654709,0.6743752557321958,25.48494386617944,19.364568668319208
IS,연기금,20,-2.0,SELL,1407,1.6390883738268491,2.94187967444927,46.05543710021322,44.776119402985074,-1.969365426695846,26.207364756382447,9.550033691525984
OOS,연기금,20,-2.0,SELL,446,3.008100838195636,6.234546541017148,49.040511727078886,50.89686098654709,0.6743752557321958,25.48494386617944,19.364568668319208
IS,연기금,20,-1.5,SELL,1407,1.6390883738268491,2.94187967444927,46.05543710021322,44.776119402985074,-1.969365426695846,26.207364756382447,9.550033691525984
OOS,연기금,20,-1.5,SELL,446,3.008100838195636,6.234546541017148,49.040511727078886,50.89686098654709,0.6743752557321958,25.48494386617944,19.364568668319208
IS,연기금,20,-1.0,SELL,1407,1.6390883738268491,2.94187967444927,46.05543710021322,44.776119402985074,-1.969365426695846,26.207364756382447,9.550033691525984
OOS,연기금,20,-1.0,SELL,446,3.008100838195636,6.234546541017148,49.040511727078886,50.89686098654709,0.6743752557321958,25.48494386617944,19.364568668319208
IS,연기금,20,-0.5,SELL,1407,1.6390883738268491,2.94187967444927,46.05543710021322,44.776119402985074,-1.969365426695846,26.207364756382447,9.550033691525984
OOS,연기금,20,-0.5,SELL,446,3.008100838195636,6.234546541017148,49.040511727078886,50.89686098654709,0.6743752557321958,25.48494386617944,19.364568668319208
IS,연기금,20,0.0,BUY,2472,1.553803965435122,2.424282948192273,47.20873786407767,45.75242718446602,-1.5399201474093571,20.928084557575858,8.666139565787986
OOS,연기금,20,0.0,BUY,923,5.718157435992279,9.75352167580887,54.536187563710506,57.854821235102925,3.084223013048626,26.427353821686914,38.53362004918779
IS,연기금,20,0.5,BUY,2168,1.3363162362138727,1.872607177722644,46.95571955719557,45.20295202952029,-1.6977977631730645,20.058294637930512,6.502629358017653
OOS,연기금,20,0.5,BUY,829,4.723584595770261,8.135330959652533,53.28054298642534,55.85042219541616,2.2222222222222143,25.23247116771322,30.539581980997898
IS,연기금,20,1.0,BUY,2168,1.3363162362138727,1.872607177722644,46.95571955719557,45.20295202952029,-1.6977977631730645,20.058294637930512,6.502629358017653
OOS,연기금,20,1.0,BUY,829,4.723584595770261,8.135330959652533,53.28054298642534,55.85042219541616,2.2222222222222143,25.23247116771322,30.539581980997898
IS,연기금,20,1.5,BUY,2168,1.3363162362138727,1.872607177722644,46.95571955719557,45.20295202952029,-1.6977977631730645,20.058294637930512,6.502629358017653
OOS,연기금,20,1.5,BUY,829,4.723584595770261,8.135330959652533,53.28054298642534,55.85042219541616,2.2222222222222143,25.23247116771322,30.539581980997898
IS,연기금,20,2.0,BUY,2168,1.3363162362138727,1.872607177722644,46.95571955719557,45.20295202952029,-1.6977977631730645,20.058294637930512,6.502629358017653
OOS,연기금,20,2.0,BUY,829,4.723584595770261,8.135330959652533,53.28054298642534,55.85042219541616,2.2222222222222143,25.23247116771322,30.539581980997898
IS,연기금,20,2.5,BUY,2168,1.3363162362138727,1.872607177722644,46.95571955719557,45.20295202952029,-1.6977977631730645,20.058294637930512,6.502629358017653
OOS,연기금,20,2.5,BUY,829,4.723584595770261,8.135330959652533,53.28054298642534,55.85042219541616,2.2222222222222143,25.23247116771322,30.539581980997898
IS,연기금,20,3.0,BUY,2168,1.3363162362138727,1.872607177722644,46.95571955719557,45.20295202952029,-1.6977977631730645,20.058294637930512,6.502629358017653
OOS,연기금,20,3.0,BUY,829,4.723584595770261,8.135330959652533,53.28054298642534,55.85042219541616,2.2222222222222143,25.23247116771322,30.539581980997898
IS,연기금,20,3.5,BUY,2168,1.3363162362138727,1.872607177722644,46.95571955719557,45.20295202952029,-1.6977977631730645,20.058294637930512,6.502629358017653
OOS,연기금,20,3.5,BUY,829,4.723584595770261,8.135330959652533,53.28054298642534,55.85042219541616,2.2222222222222143,25.23247116771322,30.539581980997898
IS,연기금,20,4.0,BUY,2168,1.3363162362138727,1.872607177722644,46.95571955719557,45.20295202952029,-1.6977977631730645,20.058294637930512,6.502629358017653
OOS,연기금,20,4.0,BUY,829,4.723584595770261,8.135330959652533,53.28054298642534,55.85042219541616,2.2222222222222143,25.23247116771322,30.539581980997898
IS,연기금,20,4.5,BUY,2168,1.3363162362138727,1.872607177722644,46.95571955719557,45.20295202952029,-1.6977977631730645,20.058294637930512,6.502629358017653
OOS,연기금,20,4.5,BUY,829,4.723584595770261,8.135330959652533,53.28054298642534,55.85042219541616,2.2222222222222143,25.23247116771322,30.539581980997898
IS,연기금,20,5.0,BUY,2168,1.3363162362138727,1.872607177722644,46.95571955719557,45.20295202952029,-1.6977977631730645,20.058294637930512,6.502629358017653
OOS,연기금,20,5.0,BUY,829,4.723584595770261,8.135330959652533,53.28054298642534,55.85042219541616,2.2222222222222143,25.23247116771322,30.539581980997898
IS,연기금,30,-5.0,SELL,1478,1.81677646959157,3.0029129304405004,46.48173207036536,44.85791610284168,-1.9102904319622582,25.73300483324919,9.832238961214829
OOS,연기금,30,-5.0,SELL,466,3.1674132575105585,6.299440464116765,48.057259713701434,51.931330472103,0.7653273499955482,24.914042853491544,20.10699855372038
IS,연기금,30,-4.9,SELL,1478,1.81677646959157,3.0029129304405004,46.48173207036536,44.85791610284168,-1.9102904319622582,25.73300483324919,9.832238961214829
OOS,연기금,30,-4.9,SELL,466,3.1674132575105585,6.299440464116765,48.057259713701434,51.931330472103,0.7653273499955482,24.914042853491544,20.10699855372038
IS,연기금,30,-4.800000000000001,SELL,1478,1.81677646959157,3.0029129304405004,46.48173207036536,44.85791610284168,-1.9102904319622582,25.73300483324919,9.832238961214829
OOS,연기금,30,-4.800000000000001,SELL,466,3.1674132575105585,6.299440464116765,48.057259713701434,51.931330472103,0.7653273499955482,24.914042853491544,20.10699855372038
IS,연기금,30,-4.700000000000001,SELL,1478,1.81677646959157,3.0029129304405004,46.48173207036536,44.85791610284168,-1.9102904319622582,25.73300483324919,9.832238961214829
OOS,연기금,30,-4.700000000000001,SELL,466,3.1674132575105585,6.299440464116765,48.057259713701434,51.931330472103,0.7653273499955482,24.914042853491544,20.10699855372038
IS,연기금,30,-4.600000000000001,SELL,1478,1.81677646959157,3.0029129304405004,46.48173207036536,44.85791610284168,-1.9102904319622582,25.73300483324919,9.832238961214829
OOS,연기금,30,-4.600000000000001,SELL,466,3.1674132575105585,6.299440464116765,48.057259713701434,51.931330472103,0.7653273499955482,24.914042853491544,20.10699855372038
IS,연기금,30,-4.500000000000002,SELL,1478,1.81677646959157,3.0029129304405004,46.48173207036536,44.85791610284168,-1.9102904319622582,25.73300483324919,9.832238961214829
