Year,Date,Code,Name,Strategy,Priority,VR,Change,Quality_Score,Expected_Return,Expected_WinRate,Return,Win
2021,2021-04-02,307950,현대오토에버,Pension-SELL,2,4.8864661252222055,5.9071729957805905,7,11.23,53.0,-17.529880478087644,False
2021,2021-06-07,307950,현대오토에버,A-Base-Premium,3,6.665653857688988,9.1324200913242,11,10.0,52.0,10.878661087866105,True
2023,2023-01-31,307950,현대오토에버,A-Base-Premium,3,5.082065650316705,7.6923076923076925,11,10.0,52.0,1.4285714285714235,True
2023,2023-04-11,307950,현대오토에버,A-Base-Premium,3,4.606090276175996,10.089285714285715,11,10.0,52.0,0.9732360097323588,True
2023,2023-06-28,307950,현대오토에버,A-Base-Premium,3,5.306064921325584,8.903544929925804,11,10.0,52.0,6.8130204390613125,True
2023,2023-06-29,307950,현대오토에버,A-Base-Premium,3,6.165455568680079,5.6273764258555135,10,10.0,52.0,0.5039596832253412,True
2023,2023-08-30,307950,현대오토에버,A-Base-Premium,3,3.0398851542142595,10.62618595825427,10,10.0,52.0,6.689536878216118,True
2023,2023-09-01,307950,현대오토에버,A-Base-Premium,3,3.340217341573986,8.020477815699659,9,10.0,52.0,-9.37335439705108,False
2025,2025-06-18,307950,현대오토에버,A-Base-Premium,3,3.236816791500492,10.80523055746731,10,10.0,52.0,1.6770186335403725,True
2025,2025-06-24,307950,현대오토에버,A-Base-Premium,3,4.660620593841083,7.426900584795322,10,10.0,52.0,-13.500272182906912,False
2025,2025-10-31,307950,현대오토에버,A-Base-Premium,3,10.641646907243588,19.28487690504103,12,10.0,52.0,-0.7371007371007376,False
2025,2025-12-02,307950,현대오토에버,A-Base-Premium,3,4.580564997959236,12.259615384615383,11,10.0,52.0,,False
2025,2025-12-04,307950,현대오토에버,A-Base-Premium,3,6.589677959738406,13.883299798792756,12,10.0,52.0,,False
2025,2025-12-19,307950,현대오토에버,A-Base-Premium,3,3.085565611471468,15.530303030303031,10,10.0,52.0,,False
2021,2021-04-05,319660,피에스케이,A-Base-Premium,3,6.145138722405434,5.896510228640193,10,10.0,52.0,-5.568181818181817,False
2021,2021-09-17,319660,피에스케이,Pension-SELL,2,3.1923344820425945,9.428571428571429,9,11.23,53.0,-5.874673629242821,False
2021,2021-11-22,319660,피에스케이,A-Base-Premium,3,4.4707482507389065,8.705114254624592,10,10.0,52.0,-5.2052052052052105,False
2023,2023-01-04,319660,피에스케이,A-Base-Premium,3,3.870540904908304,12.37785016286645,10,10.0,52.0,5.971014492753612,True
2023,2023-03-17,319660,피에스케이,A-Base-Premium,3,6.014481358968028,14.635503617139678,12,10.0,52.0,5.582524271844669,True
2023,2023-07-17,319660,피에스케이,A-Base-Premium,3,4.115478158868688,9.11214953271028,10,10.0,52.0,-16.873661670235553,False
2024,2024-02-29,319660,피에스케이,A-Base-Premium,3,5.58077424444065,11.648351648351648,12,10.0,52.0,18.8976377952756,True
2024,2024-06-07,319660,피에스케이,A-Base-Premium,3,3.0441694887403177,8.239095315024231,9,10.0,52.0,10.895522388059709,True
2025,2025-01-06,319660,피에스케이,A-Base-Premium,3,3.060829034220299,7.557811618725324,9,10.0,52.0,1.4158363922391226,True
2025,2025-02-19,319660,피에스케이,A-Base-Premium,3,4.293950910309972,10.68111455108359,11,10.0,52.0,-0.4662004662004615,False
2025,2025-07-11,319660,피에스케이,Pension-SELL,2,3.704789966646772,7.956403269754768,9,11.23,53.0,7.26905603230692,True
2022,2022-12-15,323280,태성,A-Base-Premium,3,6.09748221614029,10.865874363327674,12,10.0,52.0,-13.47626339969372,False
2023,2023-12-08,323280,태성,A-Base-Premium,3,3.466672261600208,10.942492012779553,8,10.0,52.0,42.764578833693314,True
2024,2024-05-14,323280,태성,A-Base-Premium,3,4.52346425463312,25.011547344110856,11,10.0,52.0,103.3622760022169,True
2024,2024-05-30,323280,태성,Pension-SELL,2,4.68105918553524,14.68013468013468,11,11.23,53.0,60.4668232530828,True
2024,2024-08-14,323280,태성,Pension-SELL,2,3.1858401088754618,28.847852268165397,9,11.23,53.0,10.325274177467602,True
2024,2024-08-16,323280,태성,Pension-SELL,2,3.471958841758936,6.083696178035801,5,11.23,53.0,3.112529928172392,True
2024,2024-09-25,323280,태성,A-Base-Premium,3,3.7176552829960623,20.892703862660944,10,10.0,52.0,29.475527785666955,True
2025,2025-01-22,323280,태성,A-Base-Premium,3,6.766231609805812,15.817223198594025,12,10.0,52.0,11.077389984825505,True
2025,2025-02-25,323280,태성,A-Base-Premium,3,6.125777060464752,12.962962962962962,11,10.0,52.0,-23.224043715847,False
2025,2025-06-12,323280,태성,A-Base-Premium,3,4.605346790512894,10.685483870967742,11,10.0,52.0,-1.2750455373406244,False
2025,2025-07-28,323280,태성,A-Base-Premium,3,4.249848799032314,7.13224368499257,8,10.0,52.0,-17.47572815533981,False
2025,2025-11-03,323280,태성,A-Base-Premium,3,3.467343884860844,13.043478260869565,10,10.0,52.0,47.06959706959708,True
2025,2025-11-11,323280,태성,A-Base-Premium,3,5.333825068530108,11.983471074380166,12,10.0,52.0,19.68019680196802,True
2022,2022-11-02,323410,카카오뱅크,Pension-SELL,2,5.599364357294104,14.730878186968837,12,11.23,53.0,23.70370370370369,True
2022,2022-11-11,323410,카카오뱅크,A-Base-Premium,3,4.692354722502184,9.306930693069306,10,10.0,52.0,1.8115942028985588,True
2023,2023-08-01,323410,카카오뱅크,A-Base-Premium,3,7.354665660285105,14.038461538461538,12,10.0,52.0,-12.816188870151768,False
2023,2023-11-06,323410,카카오뱅크,A-Base-Premium,3,3.2886398323776342,9.57683741648107,9,10.0,52.0,3.2520325203251987,True
2023,2023-11-21,323410,카카오뱅크,A-Base-Premium,3,3.629482985829221,7.883817427385892,8,10.0,52.0,0.961538461538458,True
2024,2024-01-11,323410,카카오뱅크,A-Base-Premium,3,8.456862817304472,8.791208791208792,11,10.0,52.0,-2.020202020202022,False
2025,2025-06-09,323410,카카오뱅크,A-Base-Premium,3,9.851166912795774,18.255578093306287,12,10.0,52.0,0.3430531732418584,True
2023,2023-04-11,326030,SK바이오팜,A-Base-Premium,3,3.35487209057118,9.14826498422713,9,10.0,52.0,0.4335260115607031,True
2023,2023-04-13,326030,SK바이오팜,A-Base-Premium,3,3.780967581907987,9.32568149210904,9,10.0,52.0,-6.955380577427817,False
2023,2023-06-16,326030,SK바이오팜,A-Base-Premium,3,4.14808051914874,6.7164179104477615,9,10.0,52.0,-10.839160839160844,False
2023,2023-08-01,326030,SK바이오팜,Pension-SELL,2,3.561843475694648,10.70110701107011,10,11.23,53.0,-3.888888888888886,False
2023,2023-09-14,326030,SK바이오팜,S-Tactical,1,4.203905545250011,5.922551252847381,9,31.4,60.0,-18.06451612903226,False
2024,2024-08-08,326030,SK바이오팜,A-Base-Premium,3,4.656846712495787,6.272189349112427,8,10.0,52.0,15.924276169265038,True
2025,2025-02-06,326030,SK바이오팜,A-Base-Premium,3,6.999004655604739,16.193961573650505,12,10.0,52.0,-15.826771653543304,False
2025,2025-08-05,326030,SK바이오팜,Pension-SELL,2,8.08778221503211,13.211382113821138,12,11.23,53.0,-5.74506283662477,False
2023,2023-01-03,328130,루닛,Pension-SELL,2,3.9310759072022345,9.955288528713147,9,11.23,53.0,22.085265899993644,True
2023,2023-01-16,328130,루닛,Pension-SELL,2,3.2253319895835264,6.297261231492661,5,11.23,53.0,15.728120516499278,True
2023,2023-01-18,328130,루닛,Pension-SELL,2,4.618352553886924,5.519812398532861,6,11.23,53.0,6.051626873326121,True
2023,2023-04-05,328130,루닛,A-Base-Premium,3,8.051487748942789,8.924579093854087,10,10.0,52.0,15.678800318351271,True
2023,2023-06-20,328130,루닛,Pension-SELL,2,3.4824806166269404,26.89484585838679,10,11.23,53.0,35.27360897608596,True
2023,2023-09-05,328130,루닛,Pension-SELL,2,3.8041426986772686,27.554498250108654,10,11.23,53.0,-32.03916575507056,False
2023,2023-11-02,328130,루닛,A-Base-Premium,3,4.218821321854793,12.374173137762439,10,10.0,52.0,27.71130590568813,True
2023,2023-11-03,328130,루닛,A-Base-Premium,3,3.048526904241488,10.866791008147638,9,10.0,52.0,6.5831414910572095,True
2024,2024-11-15,328130,루닛,A-Base-Premium,3,4.248111930868485,13.947990543735225,11,10.0,52.0,60.165975103734446,True
2024,2024-11-18,328130,루닛,A-Base-Premium,3,10.226326275928056,12.683823529411764,12,10.0,52.0,35.07340946166395,True
2024,2024-11-25,328130,루닛,A-Base-Premium,3,3.314805433600956,17.391304347826086,9,10.0,52.0,-7.851851851851855,False
2025,2025-06-23,328130,루닛,Pension-SELL,2,4.194676453264268,15.40983606557377,11,11.23,53.0,-7.859848484848486,False
2024,2024-03-14,329180,HD현대중공업,Pension-SELL,2,3.789748929326728,7.251566696508505,9,11.23,53.0,-1.5859766277128595,False
2024,2024-04-26,329180,HD현대중공업,A-Base-Premium,3,3.050124247936008,7.307692307692308,9,10.0,52.0,-5.376344086021501,False
2024,2024-07-26,329180,HD현대중공업,A-Base-Premium,3,3.787273406169639,12.466124661246612,10,10.0,52.0,-7.90361445783132,False
2024,2024-11-07,329180,HD현대중공업,A-Base-Premium,3,5.5723095043242985,13.623978201634879,12,10.0,52.0,1.918465227817756,True
2025,2025-02-12,329180,HD현대중공업,Pension-SELL,2,3.1899241167080645,12.063492063492063,10,11.23,53.0,-12.181303116147312,False
2025,2025-11-14,329180,HD현대중공업,Pension-SELL,2,3.681542969891676,5.585585585585585,5,11.23,53.0,-2.2184300341296925,False
2021,2021-08-27,336260,두산퓨얼셀,A-Base-Premium,3,4.146835676523164,5.510204081632653,9,10.0,52.0,-0.3868471953578312,False
2022,2022-04-27,336260,두산퓨얼셀,S-Tactical,1,4.938498737760397,7.038123167155426,10,31.4,60.0,0.136986301369868,True
2022,2022-05-06,336260,두산퓨얼셀,Pension-SELL,2,7.594726746568391,6.67574931880109,10,11.23,53.0,-0.2554278416347366,False
2022,2022-08-11,336260,두산퓨얼셀,A-Base-Premium,3,9.466750071995254,11.15702479338843,12,10.0,52.0,-13.011152416356875,False
2022,2022-11-03,336260,두산퓨얼셀,A-Base-Premium,3,3.0447746882410214,9.420289855072465,9,10.0,52.0,13.079470198675502,True
2023,2023-02-09,336260,두산퓨얼셀,A-Base-Premium,3,3.718632398154863,6.537890044576524,8,10.0,52.0,1.3947001394700065,True
2023,2023-11-24,336260,두산퓨얼셀,A-Base-Premium,3,3.2176702214893584,7.1258907363420425,9,10.0,52.0,-1.77383592017738,False
2024,2024-04-29,336260,두산퓨얼셀,A-Base-Premium,3,5.055145417029582,10.773480662983426,12,10.0,52.0,16.708229426433906,True
2024,2024-05-22,336260,두산퓨얼셀,S-Tactical,1,13.43127412069546,17.096018735362996,12,31.4,60.0,-11.6,False
2025,2025-06-20,336260,두산퓨얼셀,A-Base-Premium,3,8.939333892866653,8.064516129032258,11,10.0,52.0,-4.477611940298509,False
2025,2025-09-11,336260,두산퓨얼셀,A-Base-Premium,3,6.176915740330855,10.81081081081081,12,10.0,52.0,12.195121951219525,True
2025,2025-10-28,336260,두산퓨얼셀,A-Base-Premium,3,8.245932885540942,29.72972972972973,12,10.0,52.0,-25.612745098039213,False
2025,2025-12-05,336260,두산퓨얼셀,A-Base-Premium,3,3.3035741484384378,10.443037974683545,10,10.0,52.0,,False
2024,2024-03-25,336570,원텍,Pension-SELL,2,10.06696306778622,17.738095238095237,12,11.23,53.0,7.482305358948427,True
2024,2024-04-03,336570,원텍,Pension-SELL,2,3.212137091998404,9.15492957746479,8,11.23,53.0,-0.4608294930875556,False
2024,2024-07-19,336570,원텍,Pension-SELL,2,5.23988112507096,8.017492711370263,11,11.23,53.0,-22.67206477732794,False
2024,2024-09-05,336570,원텍,A-Base-Premium,3,4.725093127936451,9.523809523809524,10,10.0,52.0,-5.397301349325334,False
2024,2024-09-13,336570,원텍,A-Base-Premium,3,3.7223387965529873,8.607198748043817,9,10.0,52.0,-14.121037463976949,False
2025,2025-01-03,336570,원텍,A-Base-Premium,3,3.823486287359976,12.684989429175475,10,10.0,52.0,0.1876172607879977,True
2025,2025-01-13,336570,원텍,Pension-SELL,2,3.717218102087904,8.955223880597014,9,11.23,53.0,3.082191780821919,True
2025,2025-06-02,336570,원텍,Pension-SELL,2,3.2969508345612915,8.562367864693446,9,11.23,53.0,8.2765335929893,True
2021,2021-07-09,347700,스피어,A-Base-Premium,3,8.07104332901003,7.727010942599347,11,10.0,52.0,23.514211886304917,True
2021,2021-12-08,347700,스피어,A-Base-Premium,3,3.7989445428902457,12.750794868983665,9,10.0,52.0,-13.039673278879816,False
2023,2023-02-24,347700,스피어,A-Base-Premium,3,8.534645852220393,23.39098954143202,12,10.0,52.0,-15.028524857375714,False
2024,2024-02-23,347700,스피어,A-Base-Premium,3,5.872931563666098,15.812917594654788,12,10.0,52.0,-17.692307692307697,False
2024,2024-12-12,347700,스피어,A-Base-Premium,3,7.424099521645493,14.468085106382977,12,10.0,52.0,-21.561338289962823,False
2025,2025-01-22,347700,스피어,A-Base-Premium,3,6.666380409068843,9.89010989010989,9,10.0,52.0,60.80000000000001,True
2025,2025-02-13,347700,스피어,A-Base-Premium,3,4.527151264297781,19.43620178041543,11,10.0,52.0,-2.732919254658384,False
2025,2025-04-17,347700,스피어,A-Base-Premium,3,3.2540439445667237,11.170212765957446,9,10.0,52.0,24.40191387559809,True
2025,2025-12-11,347700,스피어,A-Base-Premium,3,5.450548925549788,9.468822170900692,9,10.0,52.0,,False
2025,2025-12-15,347700,스피어,A-Base-Premium,3,6.136139746262552,7.5,8,10.0,52.0,,False
2021,2021-02-04,348210,넥스틴,A-Base-Premium,3,4.839270207671458,10.76923076923077,10,10.0,52.0,5.092592592592582,True
2023,2023-02-09,348210,넥스틴,A-Base-Premium,3,4.496084260370321,6.367041198501873,9,10.0,52.0,2.992957746478875,True
2023,2023-05-30,348210,넥스틴,Pension-SELL,2,3.8161087620795024,5.603448275862069,7,11.23,53.0,4.35374149659864,True
2023,2023-07-25,348210,넥스틴,A-Base-Premium,3,4.58269931295246,7.468879668049793,10,10.0,52.0,3.088803088803082,True
2023,2023-07-27,348210,넥스틴,A-Base-Premium,3,3.750790760665112,14.227642276422763,10,10.0,52.0,-6.880189798339265,False
2024,2024-02-28,348210,넥스틴,A-Base-Premium,3,3.3902097732077103,8.563134978229318,9,10.0,52.0,-6.550802139037437,False
2024,2024-10-17,348210,넥스틴,A-Base-Premium,3,3.4915290351514576,7.718696397941681,8,10.0,52.0,-5.095541401273884,False
2025,2025-03-14,348210,넥스틴,A-Base-Premium,3,3.5843083703174945,12.156862745098039,10,10.0,52.0,-3.4965034965035,False
2025,2025-10-20,348210,넥스틴,A-Base-Premium,3,3.50653217515083,8.754863813229571,9,10.0,52.0,14.847942754919496,True
2025,2025-10-21,348210,넥스틴,A-Base-Premium,3,5.189311779326349,5.017921146953405,8,10.0,52.0,9.897610921501698,True
2023,2023-01-16,348340,뉴로메카,S-Tactical,1,4.356706088949983,10.115606936416185,10,31.4,60.0,9.186351706036744,True
2023,2023-01-20,348340,뉴로메카,A-Base-Premium,3,3.617444644922109,10.46228710462287,9,10.0,52.0,-3.964757709251099,False
2023,2023-02-23,348340,뉴로메카,A-Base-Premium,3,5.514745069908209,27.500000000000004,12,10.0,52.0,47.875816993464056,True
2023,2023-08-31,348340,뉴로메카,A-Base-Premium,3,6.149540941194782,17.90633608815427,12,10.0,52.0,-10.39719626168224,False
2024,2024-01-12,348340,뉴로메카,A-Base-Premium,3,10.133580604445852,19.846350832266324,12,10.0,52.0,-15.918803418803416,False
2024,2024-12-24,348340,뉴로메카,A-Base-Premium,3,5.802148180431271,15.0,12,10.0,52.0,13.610586011342152,True
2025,2025-10-31,348340,뉴로메카,A-Base-Premium,3,6.43841438712328,10.380622837370241,11,10.0,52.0,-3.6050156739811934,False
2022,2022-08-17,348370,엔켐,Pension-SELL,2,5.030584693718879,13.508771929824562,12,11.23,53.0,13.137557959814528,True
2022,2022-09-08,348370,엔켐,A-Base-Premium,3,6.021418001066028,14.782608695652174,12,10.0,52.0,4.696969696969688,True
2023,2023-03-29,348370,엔켐,A-Base-Premium,3,6.592517128179639,23.696682464454977,12,10.0,52.0,-12.0051085568327,False
2024,2024-01-18,348370,엔켐,Pension-SELL,2,3.24186299974136,16.53116531165312,10,11.23,53.0,133.72093023255815,True
2024,2024-05-31,348370,엔켐,Pension-SELL,2,3.0319620984896094,5.575539568345324,5,11.23,53.0,-17.71720613287905,False
2024,2024-12-03,348370,엔켐,Pension-SELL,2,3.2242191918947327,19.23611111111111,10,11.23,53.0,-19.452533488642988,False
2025,2025-02-20,348370,엔켐,A-Base-Premium,3,4.056686654300602,12.588652482269502,11,10.0,52.0,-32.91338582677166,False
2025,2025-07-30,348370,엔켐,A-Base-Premium,3,3.027927882038526,7.729468599033816,8,10.0,52.0,18.983557548579967,True
2025,2025-08-11,348370,엔켐,A-Base-Premium,3,4.152254007807151,16.0,11,10.0,52.0,-18.27586206896552,False
2025,2025-10-24,348370,엔켐,A-Base-Premium,3,3.094578652738204,10.091743119266056,10,10.0,52.0,-35.520833333333336,False
2021,2021-04-19,353200,대덕전자,Pension-SELL,2,14.495630933011562,7.641196013289036,11,11.23,53.0,-10.185185185185189,False
2021,2021-11-11,353200,대덕전자,Pension-SELL,2,4.39030516523421,6.613756613756613,9,11.23,53.0,0.2481389578163684,True
2021,2021-12-22,353200,대덕전자,A-Base-Premium,3,4.266903463636281,8.056872037914692,10,10.0,52.0,0.4385964912280604,True
2022,2022-05-18,353200,대덕전자,Pension-SELL,2,3.448417469796717,5.5910543130990416,6,11.23,53.0,-13.767019667170954,False
2023,2023-03-06,353200,대덕전자,S-Tactical,1,3.604897877679736,8.767772511848342,9,31.4,60.0,3.267973856209161,True
2023,2023-03-24,353200,대덕전자,Pension-SELL,2,4.44441527907749,7.727272727272727,10,11.23,53.0,-5.696202531645566,False
2023,2023-05-19,353200,대덕전자,A-Base-Premium,3,5.314303747977096,11.241217798594848,12,10.0,52.0,29.894736842105264,True
2023,2023-07-13,353200,대덕전자,Pension-SELL,2,3.658440816583705,8.653846153846153,9,11.23,53.0,-13.421828908554566,False
2023,2023-07-14,353200,대덕전자,Pension-SELL,2,5.19971612312991,7.285714285714286,10,11.23,53.0,-23.035952063914777,False
2024,2024-04-01,353200,대덕전자,A-Base-Premium,3,8.147131673379212,5.6751467710371815,10,10.0,52.0,-13.33333333333333,False
2024,2024-07-10,353200,대덕전자,A-Base-Premium,3,6.571127030463513,9.210526315789473,11,10.0,52.0,-18.473895582329316,False
2024,2024-11-05,353200,대덕전자,S-Tactical,1,9.563461082302968,9.118541033434651,11,31.4,60.0,-17.994428969359333,False
2025,2025-01-20,353200,대덕전자,Pension-SELL,2,5.672053748618618,9.66542750929368,11,11.23,53.0,10.451977401129952,True
2025,2025-01-24,353200,대덕전자,A-Base-Premium,3,4.68152021014642,10.80332409972299,11,10.0,52.0,-6.550000000000001,False
2025,2025-07-30,353200,대덕전자,A-Base-Premium,3,8.705311468674045,14.975845410628018,12,10.0,52.0,0.4201680672268892,True
2025,2025-09-09,353200,대덕전자,A-Base-Premium,3,4.765661068269643,5.416666666666667,8,10.0,52.0,24.110671936758887,True
2025,2025-11-05,353200,대덕전자,Pension-SELL,2,4.459378325438486,7.329192546583851,8,11.23,53.0,15.509259259259256,True
2023,2023-08-11,358570,지아이이노베이션,A-Base-Premium,3,4.023864493612887,18.046198267564968,11,10.0,52.0,-3.9135752140236457,False
2024,2024-01-09,358570,지아이이노베이션,Pension-SELL,2,5.4445781447957,7.163651486795591,9,11.23,53.0,-10.905210051421363,False
2024,2024-02-26,358570,지아이이노베이션,Pension-SELL,2,5.474613181926482,9.061085972850679,9,11.23,53.0,6.306399751063174,True
2024,2024-03-06,358570,지아이이노베이션,A-Base-Premium,3,5.354079963094766,11.483580922595777,12,10.0,52.0,-0.5172262645743886,False
2024,2024-08-30,358570,지아이이노베이션,A-Base-Premium,3,3.528962858878832,9.427021061344615,8,10.0,52.0,-12.25416036308623,False
2024,2024-10-14,358570,지아이이노베이션,A-Base-Premium,3,4.315786815364365,6.966534128561961,8,10.0,52.0,-13.149539224037788,False
2025,2025-01-23,358570,지아이이노베이션,A-Base-Premium,3,3.010954798778656,8.329372623574145,9,10.0,52.0,68.8164966546013,True
2023,2023-04-04,361610,SK아이이테크놀로지,A-Base-Premium,3,8.097640153052094,10.309278350515463,12,10.0,52.0,-2.453271028037385,False
2023,2023-06-02,361610,SK아이이테크놀로지,A-Base-Premium,3,3.8143442730375976,6.441048034934497,8,10.0,52.0,-2.051282051282055,False
2023,2023-07-26,361610,SK아이이테크놀로지,A-Base-Premium,3,8.64114982519424,11.042944785276074,12,10.0,52.0,-19.889502762430944,False
2023,2023-12-04,361610,SK아이이테크놀로지,A-Base-Premium,3,4.734534438977799,10.06993006993007,11,10.0,52.0,6.226175349428198,True
2025,2025-06-18,361610,SK아이이테크놀로지,Pension-SELL,2,3.304273532381616,7.57238307349666,9,11.23,53.0,12.215320910973082,True
2025,2025-08-14,361610,SK아이이테크놀로지,A-Base-Premium,3,4.623171927959205,8.934707903780069,10,10.0,52.0,-11.041009463722396,False
2025,2025-10-16,361610,SK아이이테크놀로지,A-Base-Premium,3,3.100999375559017,6.440677966101695,8,10.0,52.0,3.821656050955413,True
2025,2025-10-17,361610,SK아이이테크놀로지,A-Base-Premium,3,4.434272779828736,8.814102564102564,10,10.0,52.0,-7.363770250368184,False
2022,2022-08-30,365340,성일하이텍,Pension-SELL,2,4.5099409249321525,5.219552609776304,6,11.23,53.0,1.8897637795275648,True
2023,2023-02-02,365340,성일하이텍,A-Base-Premium,3,3.88265541346791,5.9891107078039925,8,10.0,52.0,56.67808219178083,True
2023,2023-02-16,365340,성일하이텍,A-Base-Premium,3,3.208902248441245,8.503937007874015,9,10.0,52.0,16.40058055152396,True
2023,2023-03-02,365340,성일하이텍,A-Base-Premium,3,4.8307357501815895,22.26027397260274,11,10.0,52.0,-9.747899159663865,False
2023,2023-07-18,365340,성일하이텍,Pension-SELL,2,3.6587767487194527,5.367008681925809,8,11.23,53.0,-7.041198501872659,False
2023,2023-11-06,365340,성일하이텍,Pension-SELL,2,3.393510192491373,5.598455598455598,7,11.23,53.0,-7.4954296160877565,False
2023,2023-12-14,365340,성일하이텍,Pension-SELL,2,8.483004094244023,8.481262327416173,11,11.23,53.0,-9.45454545454546,False
2024,2024-02-28,365340,성일하이텍,A-Base-Premium,3,4.419935068792832,6.918918918918919,9,10.0,52.0,-7.583417593528818,False
2025,2025-10-13,365340,성일하이텍,A-Base-Premium,3,3.742254214869325,9.288824383164005,9,10.0,52.0,9.296148738379806,True
2023,2023-11-06,373220,LG에너지솔루션,A-Base-Premium,3,3.700925755844164,9.30232558139535,9,10.0,52.0,-12.867274569402232,False
2025,2025-07-24,373220,LG에너지솔루션,A-Base-Premium,3,3.0801193151175754,8.076358296622614,9,10.0,52.0,-0.1358695652173946,False
2025,2025-10-14,373220,LG에너지솔루션,A-Base-Premium,3,3.0034548322247976,6.64819944598338,8,10.0,52.0,22.857142857142865,True
2023,2023-01-11,376300,디어유,A-Base-Premium,3,9.22070045717585,15.562913907284766,12,10.0,52.0,41.40401146131805,True
2023,2023-03-24,376300,디어유,A-Base-Premium,3,3.0024896949004574,13.90644753476612,10,10.0,52.0,-8.990011098779139,False
2024,2024-01-24,376300,디어유,A-Base-Premium,3,3.864681794123869,6.811145510835913,8,10.0,52.0,8.405797101449286,True
2024,2024-02-22,376300,디어유,A-Base-Premium,3,4.828523136942512,13.77245508982036,11,10.0,52.0,-23.94736842105263,False
2024,2024-06-27,376300,디어유,A-Base-Premium,3,3.87432333025256,6.584362139917696,8,10.0,52.0,-5.212355212355213,False
2024,2024-07-12,376300,디어유,A-Base-Premium,3,4.249749093983765,8.747514910536779,10,10.0,52.0,-21.572212065813524,False
2024,2024-10-08,376300,디어유,A-Base-Premium,3,3.5564886698368947,7.661492238357537,9,10.0,52.0,80.0,True
2024,2024-10-15,376300,디어유,A-Base-Premium,3,3.4174491307139,11.61137440758294,10,10.0,52.0,53.07855626326965,True
2024,2024-10-28,376300,디어유,A-Base-Premium,3,12.058380230218695,23.651452282157674,12,10.0,52.0,31.54362416107384,True
2024,2024-11-05,376300,디어유,A-Base-Premium,3,4.216585102413249,12.48206599713056,10,10.0,52.0,-10.331632653061227,False
2025,2025-06-27,376300,디어유,Pension-SELL,2,4.395380301417424,14.338235294117647,11,11.23,53.0,-22.02572347266881,False
2025,2025-09-05,376900,로킷헬스케어,A-Base-Premium,3,5.821462479390677,8.44240837696335,11,10.0,52.0,81.9553409776705,True
2025,2025-09-24,376900,로킷헬스케어,A-Base-Premium,3,9.19108269254906,7.3322053017484485,11,10.0,52.0,83.6573830793484,True
2025,2025-09-25,376900,로킷헬스케어,A-Base-Premium,3,5.124372999178573,6.578947368421052,9,10.0,52.0,74.32098765432099,True
2025,2025-09-30,376900,로킷헬스케어,A-Base-Premium,3,4.572628778274994,12.526997840172784,11,10.0,52.0,52.783109404990405,True
2022,2022-08-04,377300,카카오페이,A-Base-Premium,3,6.055659423759075,13.713405238828969,12,10.0,52.0,-21.138211382113823,False
2022,2022-11-14,377300,카카오페이,Pension-SELL,2,5.45206775770188,5.378151260504202,7,11.23,53.0,3.6682615629983983,True
2023,2023-04-14,377300,카카오페이,A-Base-Premium,3,3.7805710174798928,9.618874773139746,9,10.0,52.0,-8.112582781456956,False
2023,2023-08-01,377300,카카오페이,A-Base-Premium,3,3.36342474419378,8.72617853560682,9,10.0,52.0,-15.682656826568264,False
2024,2024-01-11,377300,카카오페이,A-Base-Premium,3,12.64889113140859,19.587628865979383,12,10.0,52.0,-17.67241379310345,False
2024,2024-12-02,377300,카카오페이,A-Base-Premium,3,6.121834392687579,7.199999999999999,11,10.0,52.0,-2.6119402985074647,False
2024,2024-12-04,377300,카카오페이,A-Base-Premium,3,10.128473516231814,26.245210727969347,12,10.0,52.0,-17.147192716236724,False
2025,2025-02-05,377300,카카오페이,A-Base-Premium,3,4.919395634022825,9.230769230769232,10,10.0,52.0,2.6604068857589924,True
2025,2025-05-27,377300,카카오페이,A-Base-Premium,3,4.940397984525649,13.050314465408805,11,10.0,52.0,113.3518776077886,True
2025,2025-05-28,377300,카카오페이,A-Base-Premium,3,4.068925960692718,9.887005649717514,10,10.0,52.0,97.17223650385604,True
2025,2025-06-09,377300,카카오페이,Pension-SELL,2,4.755846579480853,20.73170731707317,11,11.23,53.0,71.71717171717171,True
2025,2025-06-11,377300,카카오페이,Pension-SELL,2,4.314672558065698,8.241758241758241,10,11.23,53.0,34.68697123519458,True
2025,2025-06-20,377300,카카오페이,Pension-SELL,2,3.793175764605925,28.387096774193548,10,11.23,53.0,-26.50753768844221,False
2025,2025-06-23,377300,카카오페이,S-Tactical,1,5.435662796805375,14.285714285714285,12,31.4,60.0,-35.86956521739131,False
2024,2024-04-01,383220,F&F,A-Base-Premium,3,3.399366953870425,7.293127629733521,9,10.0,52.0,-13.856209150326793,False
2024,2024-07-17,383220,F&F,S-Tactical,1,13.397510020106123,25.0,12,31.4,60.0,-28.64864864864865,False
2024,2024-09-27,383220,F&F,A-Base-Premium,3,5.564605720811919,5.32724505327245,8,10.0,52.0,-15.02890173410405,False
2025,2025-05-22,383220,F&F,A-Base-Premium,3,4.768139878550052,8.136094674556213,10,10.0,52.0,6.703146374829005,True
2025,2025-11-11,383220,F&F,A-Base-Premium,3,4.5206883810971,10.33434650455927,11,10.0,52.0,-0.1377410468319517,False
2021,2021-07-12,383310,에코프로에이치엔,Pension-SELL,2,4.628534385136923,11.025715263337982,11,11.23,53.0,188.6041439476554,True
2021,2021-07-16,383310,에코프로에이치엔,S-Tactical,1,6.834920095184159,8.373774859644115,11,31.4,60.0,198.83747475634385,True
