Strategy,Signals,Avg_Return_20D,Win_Rate_20D,Median_20D,Std_20D,Period,Track,Duration,N_Investors,Description
Retail_SELL & FinInvest_BUY & Pension_SELL,199,12.628300710222577,61.80904522613066,4.966887417218535,25.97467213022226,OOS,A,7,3.0,
Retail_SELL & FinInvest_SELL & Pension_BUY,249,7.408390932322197,55.020080321285135,2.2222222222222143,26.867705098312594,OOS,A,7,3.0,
Retail_SELL & FinInvest_SELL & Pension_SELL,134,10.354347999914182,55.970149253731336,4.977154644078952,24.81906539378111,OOS,A,7,3.0,
Foreign_BUY & FinInvest_BUY & Pension_SELL,196,11.941975333311262,61.224489795918366,4.6789541759053925,25.76383561635229,OOS,A,7,3.0,
Foreign_BUY & FinInvest_SELL & Pension_BUY,243,7.699921384145193,55.96707818930041,2.229654403567438,26.924530386951695,OOS,A,7,3.0,
Foreign_BUY & FinInvest_SELL & Pension_SELL,157,10.484387564797911,54.77707006369427,4.025974025974022,31.190213570075652,OOS,A,7,3.0,
Foreign_SELL & FinInvest_BUY & Pension_BUY,167,5.3433990796055,52.69461077844312,0.5905511811023612,20.71199512376876,OOS,A,7,3.0,
Foreign_SELL & FinInvest_BUY & Pension_SELL,75,7.365570235656531,57.333333333333336,6.542056074766345,22.406766999165296,OOS,A,7,3.0,
Foreign_SELL & FinInvest_SELL & Pension_BUY,107,8.43672707304164,54.20560747663551,1.773049645390068,25.037530817928236,OOS,A,7,3.0,
Foreign_SELL & FinInvest_SELL & Pension_SELL,69,9.841303149144926,57.971014492753625,3.3660589060308554,29.975482543774007,OOS,A,7,3.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL & Pension_SELL,23,11.242009377598778,47.82608695652174,-1.0330578512396715,56.33494927511232,OOS,A,7,4.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY & Pension_SELL,65,5.902541450959252,55.38461538461539,5.534351145038174,21.887624202811867,OOS,A,7,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_BUY,94,10.140081440391299,56.38297872340425,2.3839005566041127,25.457771079467147,OOS,A,7,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_SELL,69,9.841303149144926,57.971014492753625,3.3660589060308554,29.975482543774007,OOS,A,7,4.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY & Pension_SELL,189,12.403594010436002,61.37566137566137,4.886363636363633,26.087882696934983,OOS,A,7,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_BUY,236,8.030200003091327,55.932203389830505,2.6969747340425565,27.15955618572189,OOS,A,7,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_SELL,134,10.354347999914182,55.970149253731336,4.977154644078952,24.81906539378111,OOS,A,7,4.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_BUY,79,6.977114803428848,60.75949367088608,2.3809523809523725,19.748229983017538,OOS,A,7,4.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_SELL,10,16.875257336188845,70.0,8.447056849774704,24.605438489986476,OOS,A,7,4.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL & Pension_BUY,13,-3.879835275486648,38.46153846153847,-5.032568930132952,18.099574693275894,OOS,A,7,4.0,
Smart_Alignment,1563,1.7524057714722696,45.16954574536148,-1.7980636237897696,20.205259446375127,IS,B,7,,Foreign BUY AND Pension BUY
Retail_Exhaustion,2660,2.5782068007768046,45.26315789473684,-1.7827792559229227,22.845300766900824,IS,B,7,,Retail SELL
Handover,2629,2.462220911902152,45.11220996576645,-1.8126888217522616,22.745846719791963,IS,B,7,,Retail SELL AND (Foreign OR Pension BUY)
Pension_SELL,1559,3.860437709837964,44.90057729313663,-2.0044543429844075,27.010982045129964,IS,B,7,,Pension SELL only
Smart_Alignment,598,7.976399871217627,54.515050167224075,1.9411219424675608,26.352461472583755,OOS,B,7,,Foreign BUY AND Pension BUY
Retail_Exhaustion,1016,9.050395779116888,56.39763779527559,2.8474903474903446,25.656795818601644,OOS,B,7,,Retail SELL
Handover,1006,8.972613855090328,56.2624254473161,2.793918918918925,25.66678981513269,OOS,B,7,,Retail SELL AND (Foreign OR Pension BUY)
Pension_SELL,497,10.499283094502053,58.14889336016097,4.366812227074246,27.70177486113545,OOS,B,7,,Pension SELL only
Foreign_Z_gt2,925,3.0518624866123965,45.729729729729726,-1.6949152542372836,24.49455708511225,IS,C,7,,Foreign 7D Z > 2.0
Retail_Z_lt_neg2,1000,2.3529560114107735,44.4,-1.984682713347924,23.48277440942565,IS,C,7,,Retail 7D Z < -2.0
Foreign_OR_Retail_Extreme,1166,2.707903570334422,45.19725557461406,-1.7257925739625422,23.805198957793632,IS,C,7,,Foreign 7D Z > 2 OR Retail 7D Z < -2
Foreign_Z_gt1,1565,2.4712894741808724,44.85623003194888,-2.0053475935828846,22.799885412514833,IS,C,7,,Foreign 7D Z > 1.0 (moderate)
Pension_Z_lt_neg1,480,5.078040366084786,46.041666666666664,-1.228116710875332,31.418447957182558,IS,C,7,,Pension 7D Z < -1.0
Foreign_Z_gt2,380,9.561408509799778,54.736842105263165,2.0315315315315274,28.101469097688444,OOS,C,7,,Foreign 7D Z > 2.0
Retail_Z_lt_neg2,423,9.219129612396818,54.1371158392435,2.111111111111108,27.51163534829733,OOS,C,7,,Retail 7D Z < -2.0
Foreign_OR_Retail_Extreme,477,8.923189836023631,53.878406708595385,1.9407558733401495,27.435043221050623,OOS,C,7,,Foreign 7D Z > 2 OR Retail 7D Z < -2
Foreign_Z_gt1,631,8.28366876040939,53.56576862123613,1.925722145804687,26.71664001081057,OOS,C,7,,Foreign 7D Z > 1.0 (moderate)
Pension_Z_lt_neg1,150,7.484851506682159,54.0,1.8330007058193654,30.397867153088594,OOS,C,7,,Pension 7D Z < -1.0
Retail_BUY,1306,2.6548701245539847,46.094946401225116,-1.2759617121184785,22.533125595251573,IS,A,10,1.0,
Retail_SELL,2573,2.5902805158235207,45.044694908666926,-1.929824561403504,23.210203008991066,IS,A,10,1.0,
Foreign_BUY,2488,2.8001300139346434,45.056270096463024,-1.9264507422402157,23.585326955103593,IS,A,10,1.0,
Foreign_SELL,1391,2.275577767945384,46.010064701653484,-1.327433628318586,21.864439267627432,IS,A,10,1.0,
FinInvest_BUY,2171,2.289653115900928,45.04836480884385,-1.8610421836228297,20.677742393277352,IS,A,10,1.0,
FinInvest_SELL,1708,3.021788779426527,45.843091334894616,-1.5225386719414034,25.61305253123693,IS,A,10,1.0,
Pension_BUY,2294,1.8341815654721756,45.72798605056669,-1.5347892543813746,19.81024084275048,IS,A,10,1.0,
Pension_SELL,1585,3.7378168067433766,44.9211356466877,-1.969365426695846,26.884798176291472,IS,A,10,1.0,
Retail_BUY & Foreign_BUY,194,4.780514817054067,51.03092783505154,0.2779764369330362,24.08118791462557,IS,A,10,2.0,
Retail_BUY & Foreign_SELL,1112,2.2840292339559483,45.23381294964029,-1.5897116702503544,22.242669827859313,IS,A,10,2.0,
Retail_SELL & Foreign_BUY,2294,2.6326519617092004,44.55100261551874,-2.124645892351273,23.540623276082577,IS,A,10,2.0,
Retail_SELL & Foreign_SELL,279,2.2418930718746033,49.10394265232975,-0.3065134099616839,20.324893133862222,IS,A,10,2.0,
Retail_BUY & FinInvest_BUY,572,2.435178108333323,44.75524475524475,-1.859116703676289,21.015663539382395,IS,A,10,2.0,
Retail_BUY & FinInvest_SELL,734,2.8260742570856174,47.13896457765668,-0.8761904761904749,23.661063910509153,IS,A,10,2.0,
Retail_SELL & FinInvest_BUY,1599,2.2375953950308025,45.15322076297686,-1.8610421836228297,20.56190576873065,IS,A,10,2.0,
Retail_SELL & FinInvest_SELL,974,3.1692779574534558,44.866529774127315,-1.994783723448934,27.00204020424869,IS,A,10,2.0,
Retail_BUY & Pension_BUY,568,1.49956341593694,45.774647887323944,-1.16060309597118,19.718275923218826,IS,A,10,2.0,
Retail_BUY & Pension_SELL,738,3.544049271565477,46.34146341463415,-1.3871268376273949,24.45625402584501,IS,A,10,2.0,
Retail_SELL & Pension_BUY,1726,1.9442992415648834,45.712630359212056,-1.6755519443383993,19.84487419596579,IS,A,10,2.0,
Retail_SELL & Pension_SELL,847,3.9066484961899994,43.68358913813459,-2.268041237113405,28.84796301897993,IS,A,10,2.0,
Foreign_BUY & FinInvest_BUY,1447,2.2727070728324397,44.43676572218383,-2.123456790123457,20.636925949320837,IS,A,10,2.0,
Foreign_BUY & FinInvest_SELL,1041,3.5332529685695038,45.917387127761764,-1.6697588126159513,27.15074039901322,IS,A,10,2.0,
Foreign_SELL & FinInvest_BUY,724,2.3235217959010686,46.2707182320442,-1.284064208700236,20.773332052167778,IS,A,10,2.0,
Foreign_SELL & FinInvest_SELL,667,2.2235365741823916,45.72713643178411,-1.3605442176870763,23.005875700518526,IS,A,10,2.0,
Foreign_BUY & Pension_BUY,1497,1.9647731668199493,45.15698062792251,-1.8610421836228297,19.81974087570453,IS,A,10,2.0,
Foreign_BUY & Pension_SELL,991,4.06201618964675,44.904137235116046,-1.954022988505744,28.304853276834685,IS,A,10,2.0,
Foreign_SELL & Pension_BUY,797,1.5888921963158171,46.800501882057716,-0.9009009009009028,19.802494339722056,IS,A,10,2.0,
Foreign_SELL & Pension_SELL,594,3.1969387116975136,44.94949494949495,-2.0144966064268965,24.34546588397924,IS,A,10,2.0,
FinInvest_BUY & Pension_BUY,1367,2.0892893307492595,45.7205559619605,-1.668129938542584,19.91833177800271,IS,A,10,2.0,
FinInvest_BUY & Pension_SELL,804,2.6303213923963638,43.90547263681592,-2.294473838216149,21.917138467865506,IS,A,10,2.0,
FinInvest_SELL & Pension_BUY,927,1.4579870507647608,45.73894282632146,-1.4787430683918634,19.654437531966156,IS,A,10,2.0,
FinInvest_SELL & Pension_SELL,781,4.877927322921352,45.96670934699104,-1.6853932584269704,31.156592535427944,IS,A,10,2.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL,147,3.7416214106653567,51.70068027210885,0.4761904761904745,23.1762326766626,IS,A,10,3.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY,525,1.93432447776377,44.38095238095238,-1.969365426695846,20.38464014350253,IS,A,10,3.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL,587,2.596797542305001,45.99659284497445,-1.1761680240034322,23.794874553110915,IS,A,10,3.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY,1400,2.0794325766056128,44.285714285714285,-2.149710963231838,20.385349816077543,IS,A,10,3.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL,894,3.4989910435268965,44.966442953020135,-1.9300608646084294,27.761172855589404,IS,A,10,3.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY,199,3.350298640233139,51.256281407035175,0.2663825253063301,21.785019579728125,IS,A,10,3.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL,80,-0.5152657794172544,43.75,-3.2109347916037594,15.919606817616303,IS,A,10,3.0,
Retail_BUY & Foreign_BUY & Pension_SELL,161,5.380559139024995,50.931677018633536,0.3225806451612856,24.991388579607886,IS,A,10,3.0,
Retail_BUY & Foreign_SELL & Pension_BUY,535,1.4777610600499382,45.42056074766355,-1.327433628318586,19.774081277618922,IS,A,10,3.0,
Retail_BUY & Foreign_SELL & Pension_SELL,577,3.0316089099346586,45.06065857885615,-1.969365426695846,24.30207068594428,IS,A,10,3.0,
Retail_SELL & Foreign_BUY & Pension_BUY,1464,1.9672920612049176,45.01366120218579,-2.0127748068924536,19.84237253529705,IS,A,10,3.0,
Retail_SELL & Foreign_BUY & Pension_SELL,830,3.806250629586632,43.734939759036145,-2.200061665543301,28.910405016357856,IS,A,10,3.0,
Retail_SELL & Foreign_SELL & Pension_BUY,262,1.8158202799121732,49.61832061068702,0.0,19.896354053608874,IS,A,10,3.0,
Retail_SELL & Foreign_SELL & Pension_SELL,17,8.80842668917793,41.17647058823529,-2.643171806167399,25.90948648357007,IS,A,10,3.0,
Retail_BUY & FinInvest_BUY & Pension_SELL,315,2.689351990146484,44.12698412698413,-2.297029702970299,21.158697851435154,IS,A,10,3.0,
Retail_BUY & FinInvest_SELL & Pension_BUY,311,0.9838457208413613,45.98070739549839,-1.0489510489510523,18.72603980262907,IS,A,10,3.0,
Retail_BUY & FinInvest_SELL & Pension_SELL,423,4.180525970494515,47.99054373522459,-0.5342831700801409,26.65514268170379,IS,A,10,3.0,
Retail_SELL & FinInvest_BUY & Pension_BUY,1110,2.0813355982556025,45.765765765765764,-1.682423379781267,19.699723106914227,IS,A,10,3.0,
Retail_SELL & FinInvest_BUY & Pension_SELL,489,2.592295547219906,43.76278118609407,-2.2919179734619988,22.41345969687991,IS,A,10,3.0,
Retail_SELL & FinInvest_SELL & Pension_BUY,616,1.6973668455799833,45.616883116883116,-1.6579246737976896,20.117529183317824,IS,A,10,3.0,
Retail_SELL & FinInvest_SELL & Pension_SELL,358,5.701951825928481,43.575418994413404,-2.1797129377367277,35.774485897582345,IS,A,10,3.0,
Foreign_BUY & FinInvest_BUY & Pension_SELL,519,2.881099799643913,44.3159922928709,-2.079002079002079,22.74358781079955,IS,A,10,3.0,
Foreign_BUY & FinInvest_SELL & Pension_BUY,569,2.017485223824455,46.22144112478031,-1.5337423312883458,20.55903383283347,IS,A,10,3.0,
Foreign_BUY & FinInvest_SELL & Pension_SELL,472,5.360523830349021,45.55084745762712,-1.800798793702607,33.344600314313695,IS,A,10,3.0,
Foreign_SELL & FinInvest_BUY & Pension_BUY,439,2.4208250040111348,48.29157175398633,-0.660066006600657,21.06172084249025,IS,A,10,3.0,
Foreign_SELL & FinInvest_BUY & Pension_SELL,285,2.1736407139350375,43.15789473684211,-2.824858757062143,20.356981684275475,IS,A,10,3.0,
Foreign_SELL & FinInvest_SELL & Pension_BUY,358,0.5687287812927881,44.97206703910614,-1.4233675121424705,18.116566660417895,IS,A,10,3.0,
Foreign_SELL & FinInvest_SELL & Pension_SELL,309,4.140757253323098,46.601941747572816,-0.9791921664626724,27.516637236322417,IS,A,10,3.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL & Pension_SELL,114,4.28832012493283,51.75438596491229,0.8333333333333304,24.280959632251076,IS,A,10,4.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY & Pension_SELL,268,1.7527774244606749,43.28358208955223,-2.8939108600125554,19.93950247225899,IS,A,10,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_BUY,278,0.8806696620726565,45.32374100719424,-1.2683561208452543,18.71587233763834,IS,A,10,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_SELL,309,4.140757253323098,46.601941747572816,-0.9791921664626724,27.516637236322417,IS,A,10,4.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY & Pension_SELL,472,2.3684094679544683,43.85593220338983,-2.286643397377386,22.27657943864782,IS,A,10,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_BUY,536,2.0276105209527056,45.8955223880597,-1.6111363357909414,20.66322392400932,IS,A,10,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_SELL,358,5.701951825928481,43.575418994413404,-2.1797129377367277,35.774485897582345,IS,A,10,4.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_BUY,182,2.8404734928042297,52.197802197802204,0.30293693731330285,21.371957426525675,IS,A,10,4.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_SELL,17,8.80842668917793,41.17647058823529,-2.643171806167399,25.90948648357007,IS,A,10,4.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL & Pension_BUY,80,-0.5152657794172544,43.75,-3.2109347916037594,15.919606817616303,IS,A,10,4.0,
Retail_BUY,366,7.5994779732435624,52.732240437158474,0.5694986252861023,27.877921032002778,OOS,A,10,1.0,
Retail_SELL,1003,8.974775000855525,56.63010967098704,2.9515285599356345,25.518483267960644,OOS,A,10,1.0,
Foreign_BUY,941,8.919251782946613,55.57917109458024,2.734375,26.055329000043862,OOS,A,10,1.0,
Foreign_SELL,428,7.920776486711382,55.60747663551402,2.1244883030399175,26.42793465711752,OOS,A,10,1.0,
FinInvest_BUY,788,8.864951247066514,55.45685279187818,2.574001334203535,25.304317257546785,OOS,A,10,1.0,
FinInvest_SELL,581,8.25736089737835,55.76592082616179,2.3316062176165886,27.311311448154193,OOS,A,10,1.0,
Pension_BUY,856,7.86625429470092,55.023364485981304,2.070165945165947,24.97118730718178,OOS,A,10,1.0,
Pension_SELL,513,9.843264303706134,56.53021442495126,3.548085901027087,28.030222587477738,OOS,A,10,1.0,
Retail_BUY & Foreign_BUY,39,0.3555105301866361,43.58974358974359,-0.6896551724137945,20.17061078141412,OOS,A,10,2.0,
Retail_BUY & Foreign_SELL,327,8.463437393057688,53.822629969418955,1.4958863126402375,28.560510637399315,OOS,A,10,2.0,
Retail_SELL & Foreign_BUY,902,9.289524409174595,56.09756097560976,2.9287557329592655,26.225841690375734,OOS,A,10,2.0,
Retail_SELL & Foreign_SELL,101,6.163844641411949,61.386138613861384,3.00884955752212,17.86194040023762,OOS,A,10,2.0,
Retail_BUY & FinInvest_BUY,161,8.130343812204883,54.6583850931677,2.029220779220786,24.826389034461258,OOS,A,10,2.0,
Retail_BUY & FinInvest_SELL,205,7.182554070449549,51.21951219512195,0.2392344497607723,30.11198085530834,OOS,A,10,2.0,
Retail_SELL & FinInvest_BUY,627,9.05358250227022,55.661881977671456,2.7203482045701888,25.441709341646355,OOS,A,10,2.0,
Retail_SELL & FinInvest_SELL,376,8.843359300358149,58.24468085106383,3.5653753026634427,25.679426120088966,OOS,A,10,2.0,
Retail_BUY & Pension_BUY,195,5.702090874619183,50.256410256410255,0.2392344497607723,22.580526780632386,OOS,A,10,2.0,
Retail_BUY & Pension_SELL,171,9.763165015534518,55.55555555555556,2.4868123587038493,32.83208885879236,OOS,A,10,2.0,
Retail_SELL & Pension_BUY,661,8.504698873998864,56.429652042360054,2.6604068857589924,25.614995505840085,OOS,A,10,2.0,
Retail_SELL & Pension_SELL,342,9.883313947791939,57.01754385964912,3.9129870129870126,25.343536082237584,OOS,A,10,2.0,
Foreign_BUY & FinInvest_BUY,554,9.392604086730131,55.054151624548744,2.6948763610119886,26.33185824831917,OOS,A,10,2.0,
Foreign_BUY & FinInvest_SELL,387,8.241636340321113,56.33074935400517,2.8288543140028377,25.672999212645074,OOS,A,10,2.0,
Foreign_SELL & FinInvest_BUY,234,7.6157218745295765,56.41025641025641,2.17439774103223,22.691392188549482,OOS,A,10,2.0,
Foreign_SELL & FinInvest_SELL,194,8.288728957075003,54.63917525773196,1.9964027361245584,30.387180585868737,OOS,A,10,2.0,
Foreign_BUY & Pension_BUY,570,8.931750549999323,55.614035087719294,2.6424363987203607,26.717996427238273,OOS,A,10,2.0,
Foreign_BUY & Pension_SELL,371,8.900048825480185,55.525606469002696,3.112840466926059,25.038657936365667,OOS,A,10,2.0,
Foreign_SELL & Pension_BUY,286,5.742712806868443,53.84615384615385,1.351695020153898,20.94485250347235,OOS,A,10,2.0,
Foreign_SELL & Pension_SELL,142,12.307580799634488,59.154929577464785,4.65736444687046,34.63250607246886,OOS,A,10,2.0,
FinInvest_BUY & Pension_BUY,500,8.085983329514095,54.400000000000006,1.8615095646334123,24.945176998637802,OOS,A,10,2.0,
FinInvest_BUY & Pension_SELL,288,10.217326103928354,57.291666666666664,4.6789541759053925,25.90413697400825,OOS,A,10,2.0,
FinInvest_SELL & Pension_BUY,356,7.557646099738597,55.89887640449438,2.2806303105920134,25.039532449201413,OOS,A,10,2.0,
FinInvest_SELL & Pension_SELL,225,9.364465199421693,55.55555555555556,2.422907488986792,30.58938552396685,OOS,A,10,2.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL,32,-2.2559034230214117,40.625,-5.718005872435694,16.770343413356944,OOS,A,10,3.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY,154,7.9411138542274164,54.54545454545454,1.7664900888585189,24.64957831286073,OOS,A,10,3.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL,173,8.928395918952846,53.179190751445084,0.8896797153024938,31.70325947222569,OOS,A,10,3.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY,547,9.35548234704667,55.02742230347349,2.7203482045701888,26.306384420080782,OOS,A,10,3.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL,355,9.187893445749172,57.74647887323944,3.5593220338983045,26.137993388154644,OOS,A,10,3.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY,80,6.989342313611234,60.0,2.7615676359039165,18.473647570599095,OOS,A,10,3.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL,21,3.0190916044622904,66.66666666666666,4.218362282878418,15.300196335724976,OOS,A,10,3.0,
Retail_BUY & Foreign_BUY & Pension_SELL,33,0.2642889253052869,42.42424242424242,-4.605263157894735,21.100360090183386,OOS,A,10,3.0,
Retail_BUY & Foreign_SELL & Pension_BUY,189,5.855896002161569,50.264550264550266,0.2392344497607723,22.78017129871746,OOS,A,10,3.0,
Retail_BUY & Foreign_SELL & Pension_SELL,138,12.034635384937161,58.69565217391305,4.341679494832085,34.737183916869455,OOS,A,10,3.0,
Retail_SELL & Foreign_BUY & Pension_BUY,564,9.017649711626614,55.673758865248224,2.6599906769220527,26.80680888017044,OOS,A,10,3.0,
Retail_SELL & Foreign_BUY & Pension_SELL,338,9.743185147094895,56.80473372781065,3.744046364594311,25.25932104137415,OOS,A,10,3.0,
Retail_SELL & Foreign_SELL & Pension_BUY,97,5.522180601606574,60.824742268041234,2.66222961730449,16.91233711440518,OOS,A,10,3.0,
Retail_BUY & FinInvest_BUY & Pension_SELL,72,11.849505565876818,58.333333333333336,5.240737739626844,27.49769194644095,OOS,A,10,3.0,
Retail_BUY & FinInvest_SELL & Pension_BUY,106,6.189497806876278,49.056603773584904,-0.27353598782170474,23.03868093790057,OOS,A,10,3.0,
Retail_BUY & FinInvest_SELL & Pension_SELL,99,8.245826433467391,53.535353535353536,0.4297994269341076,36.28469633487586,OOS,A,10,3.0,
Retail_SELL & FinInvest_BUY & Pension_BUY,411,8.727909274294872,54.98783454987834,2.201834862385321,25.491634521885235,OOS,A,10,3.0,
Retail_SELL & FinInvest_BUY & Pension_SELL,216,9.673266283278865,56.94444444444444,4.279268733341047,25.393965157482132,OOS,A,10,3.0,
Retail_SELL & FinInvest_SELL & Pension_BUY,250,8.137740975912221,58.8,3.5943576560543145,25.863615747952945,OOS,A,10,3.0,
Retail_SELL & FinInvest_SELL & Pension_SELL,126,10.243395658385781,57.14285714285714,3.1380298039623944,25.354001150793717,OOS,A,10,3.0,
Foreign_BUY & FinInvest_BUY & Pension_SELL,219,9.536906607193744,56.62100456621004,4.04234841193456,25.359323367265706,OOS,A,10,3.0,
Foreign_BUY & FinInvest_SELL & Pension_BUY,235,8.409266793304473,57.87234042553191,3.571428571428581,26.38009065570766,OOS,A,10,3.0,
Foreign_BUY & FinInvest_SELL & Pension_SELL,152,7.9824708373534135,53.94736842105263,2.072670705629509,24.62354353460981,OOS,A,10,3.0,
Foreign_SELL & FinInvest_BUY & Pension_BUY,165,5.624676046569605,55.15151515151515,1.4958863126402375,20.028524989118992,OOS,A,10,3.0,
Foreign_SELL & FinInvest_BUY & Pension_SELL,69,12.376918419651242,59.42028985507246,5.534351145038174,27.644276819813637,OOS,A,10,3.0,
Foreign_SELL & FinInvest_SELL & Pension_BUY,121,5.903672025457763,52.066115702479344,1.2875536480686731,22.21730933801285,OOS,A,10,3.0,
Foreign_SELL & FinInvest_SELL & Pension_SELL,73,12.242042501262482,58.9041095890411,3.0470914127423754,40.33715911097258,OOS,A,10,3.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL & Pension_SELL,26,-2.974318679957288,38.46153846153847,-6.535210699372645,17.245944416568324,OOS,A,10,4.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY & Pension_SELL,65,11.80170123891026,58.46153846153847,5.303810504634399,27.430927006841504,OOS,A,10,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_BUY,100,6.509433913866812,49.0,-0.27353598782170474,23.42831497483028,OOS,A,10,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_SELL,73,12.242042501262482,58.9041095890411,3.0470914127423754,40.33715911097258,OOS,A,10,4.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY & Pension_SELL,212,9.445890220572954,56.60377358490566,4.1201247307049105,25.25826654898188,OOS,A,10,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_BUY,229,8.607136769800643,58.07860262008734,3.589743589743599,26.59641019094909,OOS,A,10,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_SELL,126,10.243395658385781,57.14285714285714,3.1380298039623944,25.354001150793717,OOS,A,10,4.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_BUY,76,6.21382361397539,59.210526315789465,2.21255686988171,17.362317530725488,OOS,A,10,4.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL & Pension_BUY,21,3.0190916044622904,66.66666666666666,4.218362282878418,15.300196335724976,OOS,A,10,4.0,
Smart_Alignment,1497,1.9647731668199493,45.15698062792251,-1.8610421836228297,19.81974087570453,IS,B,10,,Foreign BUY AND Pension BUY
Retail_Exhaustion,2573,2.5902805158235207,45.044694908666926,-1.929824561403504,23.210203008991066,IS,B,10,,Retail SELL
Handover,2556,2.5489235185829004,45.07042253521127,-1.876610242951049,23.191272031991883,IS,B,10,,Retail SELL AND (Foreign OR Pension BUY)
Pension_SELL,1585,3.7378168067433766,44.9211356466877,-1.969365426695846,26.884798176291472,IS,B,10,,Pension SELL only
Smart_Alignment,570,8.931750549999323,55.614035087719294,2.6424363987203607,26.717996427238273,OOS,B,10,,Foreign BUY AND Pension BUY
Retail_Exhaustion,1003,8.974775000855525,56.63010967098704,2.9515285599356345,25.518483267960644,OOS,B,10,,Retail SELL
Handover,999,8.923726261693014,56.55655655655656,2.905982905982896,25.48929459762862,OOS,B,10,,Retail SELL AND (Foreign OR Pension BUY)
Pension_SELL,513,9.843264303706134,56.53021442495126,3.548085901027087,28.030222587477738,OOS,B,10,,Pension SELL only
Foreign_Z_gt2,815,2.784594454654185,45.2760736196319,-1.862464183381085,24.35959265276508,IS,C,10,,Foreign 10D Z > 2.0
Retail_Z_lt_neg2,868,1.7088979451379733,44.47004608294931,-1.9312320916905434,20.950383176345515,IS,C,10,,Retail 10D Z < -2.0
Foreign_OR_Retail_Extreme,1053,2.3179423631614196,44.82431149097816,-1.862464183381085,23.186030376037923,IS,C,10,,Foreign 10D Z > 2 OR Retail 10D Z < -2
Foreign_Z_gt1,1474,2.6019861462856975,45.115332428765264,-2.002673796791443,23.003356633104982,IS,C,10,,Foreign 10D Z > 1.0 (moderate)
Pension_Z_lt_neg1,511,4.525252390490121,45.40117416829745,-1.7381228273464666,30.139120199026625,IS,C,10,,Pension 10D Z < -1.0
Foreign_Z_gt2,329,10.310690164601539,55.62310030395137,2.111111111111108,29.00428349114523,OOS,C,10,,Foreign 10D Z > 2.0
Retail_Z_lt_neg2,379,9.826088213748424,54.35356200527705,1.925722145804687,28.537710661411353,OOS,C,10,,Retail 10D Z < -2.0
Foreign_OR_Retail_Extreme,425,9.568017907377559,54.11764705882353,1.925722145804687,27.95892969827085,OOS,C,10,,Foreign 10D Z > 2 OR Retail 10D Z < -2
Foreign_Z_gt1,614,9.300517432447672,53.90879478827362,1.9332390095724183,27.568582621436704,OOS,C,10,,Foreign 10D Z > 1.0 (moderate)
Pension_Z_lt_neg1,168,7.676132195271153,52.976190476190474,0.4366292034892249,30.536127543819774,OOS,C,10,,Pension 10D Z < -1.0
Retail_BUY,1415,2.656534836181851,45.51236749116608,-1.379310344827589,22.816516612595443,IS,A,20,1.0,
