Date,Open,High,Low,Close,Volume,Code,Name,Market,Volume_Ratio,Z_Score,Return_1D,Return_3D,Return_5D,Return_10D
2024-05-27,11070,12170,10660,11360,9251209,083650,비에이치아이,KOSDAQ,5.920177763864156,5.814746876569695,0.08802816901408451,-5.105633802816902,0.44014084507042256,-4.841549295774648
2024-10-17,10000,10420,9600,10140,8239371,083650,비에이치아이,KOSDAQ,13.005977049959235,6.863778564648029,-3.8461538461538463,0.6903353057199211,14.398422090729785,11.735700197238659
2024-10-21,10290,10780,10050,10530,6069837,083650,비에이치아이,KOSDAQ,6.109727717755613,4.323365562992743,-3.038936372269706,10.161443494776828,12.060778727445394,4.843304843304843
2024-07-19,7488,8639,7455,8356,936121,437730,삼현,KOSDAQ,5.770618587681876,2.0955192202721737,-4.59550023934897,-3.793681187170895,-4.59550023934897,-16.37146960268071
2024-10-02,7821,9506,7754,8322,3483678,437730,삼현,KOSDAQ,12.868545300709071,7.277627542202054,0.8050949291035808,3.4126411920211486,2.0067291516462387,1.5380918048546022
2024-11-01,7700,10200,7610,10200,3588228,437730,삼현,KOSDAQ,10.247158436191075,5.291591371510915,20.588235294117645,12.745098039215685,10.294117647058822,-30.19607843137255
2024-11-04,10550,12990,10310,12300,11832241,437730,삼현,KOSDAQ,12.89957927863036,7.018339066395804,-4.471544715447155,-4.5528455284552845,-27.5609756097561,-38.29268292682927
2024-12-02,6890,8700,6810,7800,11607960,437730,삼현,KOSDAQ,7.2636639309879465,4.6642168669953605,4.487179487179487,-9.102564102564102,-23.589743589743588,-14.615384615384617
2024-12-27,7420,9640,7140,9010,24728797,437730,삼현,KOSDAQ,9.582199460452916,5.9998942696391335,2.3307436182019976,,,
2023-03-30,31700,34000,31350,32650,3874348,222800,심텍,KOSDAQ,5.102690657080335,6.522862789346947,-2.756508422664625,-8.116385911179174,-9.341500765696784,-6.738131699846861
2023-06-15,31550,34650,31500,34450,4177025,222800,심텍,KOSDAQ,5.496226547918006,4.81853742557438,0.8708272859216255,-1.8867924528301887,-5.370101596516691,-0.43541364296081275
2023-07-14,34850,38200,34350,36400,4484698,222800,심텍,KOSDAQ,5.395726489350873,4.97891702849599,0.27472527472527475,-1.7857142857142856,-3.159340659340659,2.4725274725274726
2023-11-27,35150,39500,34900,39400,2976579,222800,심텍,KOSDAQ,5.642120319453245,4.91545815401788,1.3959390862944163,-1.5228426395939088,-4.695431472081219,-4.822335025380711
2023-03-24,28550,31700,28100,30800,967423,084370,유진테크,KOSDAQ,5.314065679938698,6.245499802317677,-2.5974025974025974,-0.8116883116883116,2.922077922077922,0.3246753246753247
2023-09-01,34400,40000,33350,39000,1397885,084370,유진테크,KOSDAQ,5.318843935210542,5.372805974188474,-0.8974358974358974,-6.538461538461539,-6.153846153846154,12.564102564102564
2024-03-21,37750,41900,37400,41450,1721674,084370,유진테크,KOSDAQ,5.466882186862106,4.7978005408731415,-3.4981905910735827,-4.704463208685163,2.7744270205066344,12.18335343787696
2022-08-29,18825,20032,16991,17378,1783749,039200,오스코텍,KOSDAQ,6.584032323879574,7.09705684133663,7.774197260904591,9.166762573368628,7.774197260904591,5.276786741857522
2023-02-24,19600,19800,16800,18220,1767875,039200,오스코텍,KOSDAQ,5.025286682602993,6.386067119700864,-0.27442371020856204,-3.293084522502744,-2.4149286498353457,3.0186608122941823
2023-07-21,20900,27050,20850,26050,2886493,039200,오스코텍,KOSDAQ,8.947000709500582,6.311311590811452,7.1017274472168905,5.950095969289827,22.648752399232247,23.80038387715931
2024-02-20,20150,22950,19920,22050,1086908,039200,오스코텍,KOSDAQ,6.015555428875671,5.868129999098816,-0.9070294784580499,3.6281179138321997,4.761904761904762,13.83219954648526
2024-06-03,31500,38600,31000,37300,3103828,039200,오스코텍,KOSDAQ,5.365548228994374,5.433972640853989,-1.876675603217158,0.5361930294906166,-7.640750670241286,-10.991957104557642
2024-08-21,44000,45850,36350,36900,4999424,039200,오스코텍,KOSDAQ,7.599308565650694,5.91095075354144,-3.2520325203252036,8.807588075880759,12.059620596205962,3.116531165311653
2022-05-23,16326,17310,16027,16712,4015513,067310,하나마이크론,KOSDAQ,5.512750364786935,5.5100999145420415,-1.7891335567257063,-5.887984681665869,-2.5610339875538535,-8.951651507898516
2023-03-17,9394,11035,9359,10890,11671360,067310,하나마이크론,KOSDAQ,8.881649788425248,7.412701252341842,3.608815426997245,8.870523415977962,14.444444444444443,27.943067033976128
2023-03-29,14889,15932,14188,14275,20583790,067310,하나마이크론,KOSDAQ,5.607431546221437,5.921092241333561,-2.507880910683012,-4.7915936952714535,0.18213660245183888,1.6812609457092822
2023-06-08,14565,16574,14377,16481,12398424,067310,하나마이크론,KOSDAQ,5.318906282707791,2.4274441278897,3.62842060554578,5.8066864874704205,6.583338389660821,6.850312481038771
2023-09-01,18293,23594,18164,23594,21540839,067310,하나마이크론,KOSDAQ,9.698904858890034,6.450212144771471,6.878867508688649,8.32838857336611,5.793845893023651,4.52657455285242
2023-09-04,25430,25985,24020,25217,24173564,067310,하나마이크론,KOSDAQ,7.166160161232321,5.304129610380795,0.5115596621326882,5.083871991117103,-2.7084903041598922,-5.250426299718444
2024-03-27,21797,25430,21669,24063,18401975,067310,하나마이크론,KOSDAQ,5.823993499601685,7.056966174425549,2.846694094668163,4.08926567759631,-2.306445580351577,11.902090346174624
2024-04-04,24191,29491,24105,28466,35052903,067310,하나마이크론,KOSDAQ,6.195632612197856,6.456794941201234,-3.0035832220895102,-8.410033021850628,-6.9099978922223,-18.471158575142272
2022-10-20,99900,103200,97600,100600,170367,140860,파크시스템스,KOSDAQ,5.699160515633076,5.985990817877867,1.4910536779324055,8.548707753479125,8.151093439363818,8.449304174950298
2022-08-16,16300,16550,14700,15200,1270151,178320,서진시스템,KOSDAQ,5.70996810440357,5.964203103049668,0.9868421052631579,-2.631578947368421,-10.855263157894738,-1.644736842105263
2023-03-03,16640,18420,16610,18120,2294972,178320,서진시스템,KOSDAQ,5.249742084687722,4.0963300264749165,4.028697571743929,7.06401766004415,2.4834437086092715,2.207505518763797
2023-06-20,18950,21150,18770,21000,3389617,178320,서진시스템,KOSDAQ,7.257766875384943,6.1868570707156385,-1.6666666666666667,-3.0952380952380953,-6.428571428571428,-6.428571428571428
2024-02-13,19250,22300,19240,21450,2814786,178320,서진시스템,KOSDAQ,5.996424240390745,5.508839278042477,4.895104895104895,1.3986013986013985,1.3986013986013985,-4.195804195804196
2024-04-26,26100,27950,22050,23500,6085886,178320,서진시스템,KOSDAQ,8.005986053458388,6.151254721617324,10.212765957446807,8.72340425531915,15.106382978723405,9.787234042553191
2024-12-06,27200,31200,24450,28350,4447093,178320,서진시스템,KOSDAQ,5.1086061556670135,6.110389957514137,-4.761904761904762,0.7054673721340388,6.525573192239858,-5.291005291005291
2023-01-10,7890,9110,7890,8240,1668065,065350,신성델타테크,KOSDAQ,11.522622800433947,7.512935458312275,0.0,-0.12135922330097086,-1.6990291262135921,0.9708737864077669
2023-02-17,8510,9700,8400,9100,2232397,065350,신성델타테크,KOSDAQ,10.029584708861305,6.054193017149195,-1.5384615384615385,3.8461538461538463,0.7692307692307693,8.021978021978022
2023-03-06,9540,10470,9530,9830,3846579,065350,신성델타테크,KOSDAQ,7.822454569331016,6.135091000498045,3.255340793489318,5.289928789420142,24.211597151576804,19.023397761953202
2023-03-13,9640,12720,9600,12210,11366812,065350,신성델타테크,KOSDAQ,8.685564711068004,6.835264232126637,-6.388206388206388,-4.586404586404586,-4.176904176904177,2.0475020475020473
2023-03-15,12230,13300,11920,12070,10656218,065350,신성델타테크,KOSDAQ,5.343617245971258,4.751839720718025,-3.47970173985087,-3.065451532725766,1.0770505385252693,7.622203811101906
2023-07-14,11500,12950,11300,12040,6147756,065350,신성델타테크,KOSDAQ,14.753359774284796,7.569069705447112,5.48172757475083,1.0797342192691028,8.887043189368772,14.61794019933555
2023-07-31,14470,16500,14430,15180,6957100,065350,신성델타테크,KOSDAQ,5.161766793140625,5.163783327360175,29.97364953886693,66.99604743083005,63.37285902503294,242.55599472990775
2023-08-01,15650,19730,14900,19730,14022004,065350,신성델타테크,KOSDAQ,6.867176541237966,6.201893124694228,29.751647237709072,-3.1931069437404966,17.587430309173847,203.59858084135834
2023-08-08,30500,32200,19360,23200,39243678,065350,신성델타테크,KOSDAQ,7.753089533439825,6.803813811308395,14.655172413793101,72.41379310344827,158.18965517241378,120.25862068965519
2024-11-18,43700,52500,43050,49200,1422094,065350,신성델타테크,KOSDAQ,5.787635099483156,3.797520485602796,3.6585365853658534,3.4552845528455287,27.84552845528455,50.20325203252033
2022-04-26,5612,7325,5525,6875,104668610,090710,휴림로봇,KOSDAQ,5.710782798665719,3.252694025644607,0.0,1.2654545454545454,39.447272727272725,27.27272727272727
2022-08-02,7499,8611,7449,7962,42044672,090710,휴림로봇,KOSDAQ,5.674072715242978,2.5384908188048274,0.9419743782969104,-1.2559658377292138,1.7332328560663148,2.0472243154986183
2023-01-09,4562,5711,4499,5687,35710372,090710,휴림로봇,KOSDAQ,12.852089324509356,7.475498020766433,6.593986284508528,3.516792685071215,11.429576226481448,29.453138737471424
2023-01-10,5824,6711,5799,6062,50367177,090710,휴림로봇,KOSDAQ,9.602265209240596,6.1733321511406425,1.2372154404486968,1.649620587264929,10.72253381722204,15.671395579016826
2023-08-02,4245,4927,4227,4565,6936424,090710,휴림로봇,KOSDAQ,5.100458402884966,6.138908038393597,-4.88499452354874,2.891566265060241,3.3953997809419496,-3.8335158817086525
2023-09-07,4424,5274,4412,5037,26905358,090710,휴림로봇,KOSDAQ,11.90392876408623,6.963618098648455,-1.3301568393885248,-10.224339884852094,-12.408179471907882,-19.793527893587452
2023-12-14,3467,3812,3417,3535,3165239,090710,휴림로봇,KOSDAQ,5.4154726935784785,5.586830626755883,2.263083451202263,-1.3578500707213579,-1.8387553041018387,-1.6973125884016973
2024-01-19,3512,4107,3507,4000,11518631,090710,휴림로봇,KOSDAQ,9.22930768840622,7.10036667402326,-2.5,-12.325,-15.75,-23.75
2024-03-22,3300,3650,3250,3465,28739099,090710,휴림로봇,KOSDAQ,10.20757745299923,6.826255554100677,-3.463203463203463,-6.926406926406926,-11.3997113997114,-15.295815295815295
2024-07-02,2305,2670,2285,2440,6458428,090710,휴림로봇,KOSDAQ,5.906669196360734,3.659611254240546,-4.508196721311475,-5.122950819672131,-5.737704918032787,0.819672131147541
2024-07-12,2370,2870,2350,2615,22042493,090710,휴림로봇,KOSDAQ,11.621055054531855,6.6629686269313515,-4.015296367112811,-6.309751434034416,-9.369024856596559,-11.089866156787762
2024-08-06,1648,1698,1550,1655,22293031,090710,휴림로봇,KOSDAQ,6.124306042408088,4.9908503087014635,0.5438066465256798,0.36253776435045315,-1.7522658610271902,1.6918429003021147
2024-10-15,1349,1540,1337,1385,10269754,090710,휴림로봇,KOSDAQ,7.28296312076559,2.54251567891538,-3.7545126353790614,-3.1768953068592056,-17.184115523465703,-10.830324909747292
2024-10-28,1128,1340,1110,1219,21284625,090710,휴림로봇,KOSDAQ,7.291950036946017,4.7369587018606625,1.3125512715340444,-0.08203445447087777,-0.7383100902378998,2.1328958162428218
2024-11-13,1202,1539,1202,1539,45809435,090710,휴림로봇,KOSDAQ,8.16795967841699,6.649714687195579,2.079272254710851,-2.2742040285899936,0.5198180636777128,10.396361273554255
2024-11-14,1625,1726,1485,1571,58975102,090710,휴림로봇,KOSDAQ,7.017191983538048,5.684647850763342,-3.2463399108847866,2.928071292170592,1.1457670273711011,3.755569700827498
2022-05-11,4650,4915,4640,4865,2470768,281740,레이크머티리얼즈,KOSDAQ,5.974659840422188,4.933483696391441,-1.027749229188078,-0.8221993833504625,4.213771839671121,2.158273381294964
2022-08-24,4770,5270,4770,5060,4559543,281740,레이크머티리얼즈,KOSDAQ,7.500843518202145,7.1022775495478285,2.1739130434782608,3.1620553359683794,17.193675889328063,36.16600790513834
2022-08-25,5080,5380,5020,5170,3997872,281740,레이크머티리얼즈,KOSDAQ,5.082806114107184,4.7268015514220245,5.996131528046422,10.831721470019342,21.27659574468085,33.849129593810446
2022-08-26,5130,5670,5060,5480,6066330,281740,레이크머티리얼즈,KOSDAQ,5.635092959345517,5.324592624934106,-4.744525547445255,8.211678832116789,14.5985401459854,24.45255474452555
2022-08-30,5400,5890,5320,5730,9774484,281740,레이크머티리얼즈,KOSDAQ,5.951732765695799,5.715542659021642,3.4904013961605584,9.598603839441536,19.022687609075042,19.720767888307154
2023-01-26,5260,5870,5210,5410,11578118,281740,레이크머티리얼즈,KOSDAQ,11.7315068656936,6.986031609064809,0.5545286506469501,-0.7393715341959335,3.512014787430684,9.426987060998151
2023-03-16,6880,8360,6660,8160,39367487,281740,레이크머티리얼즈,KOSDAQ,13.340904279950228,7.289548638207553,0.0,-3.308823529411765,-0.3676470588235294,8.946078431372548
2023-11-06,13350,15400,13320,14160,6560402,281740,레이크머티리얼즈,KOSDAQ,8.178387628702762,6.825892562921177,-10.16949152542373,-18.361581920903955,-23.30508474576271,-21.610169491525426
2023-11-30,13610,16490,13520,14650,7514981,281740,레이크머티리얼즈,KOSDAQ,5.26569067678205,5.411479148540527,-6.143344709897611,-14.744027303754267,-0.8873720136518772,18.907849829351537
2024-02-22,18850,22200,18710,21100,7170256,281740,레이크머티리얼즈,KOSDAQ,6.090108560165852,4.289958104076712,3.3175355450236967,4.976303317535545,-1.1848341232227488,40.52132701421801
2024-03-08,25500,30400,25150,29650,19408438,281740,레이크머티리얼즈,KOSDAQ,6.587875981688644,6.670620019931381,3.372681281618887,0.16863406408094433,-9.780775716694773,-7.082630691399664
2024-08-13,15100,18320,14780,16350,3944720,281740,레이크머티리얼즈,KOSDAQ,7.382288585816167,5.804716599323605,5.81039755351682,3.3639143730886847,14.74006116207951,2.7522935779816518
2024-08-20,17070,20250,17070,19180,8129431,281740,레이크머티리얼즈,KOSDAQ,8.155850245700899,6.4867819885702005,-2.18978102189781,-8.02919708029197,-11.418143899895725,-8.811261730969761
2022-05-19,41950,46700,38500,41700,1480254,290650,엘앤씨바이오,KOSDAQ,6.5612990561329205,5.994516485358042,-9.47242206235012,-8.992805755395683,-4.316546762589928,-9.352517985611511
2022-11-16,29500,30900,27200,27450,1597076,290650,엘앤씨바이오,KOSDAQ,7.018244810393363,6.398731726961622,-5.46448087431694,-11.11111111111111,-15.482695810564662,-13.661202185792352
2023-03-09,25400,27700,25250,26300,900129,290650,엘앤씨바이오,KOSDAQ,5.240256048790271,6.257077692507554,1.9011406844106464,-14.258555133079847,-12.927756653992395,-9.125475285171103
2022-08-17,57000,65200,56700,64700,747317,348370,엔켐,KOSDAQ,5.030584693718879,5.425114995805624,-0.7727975270479135,-11.746522411128284,-12.982998454404946,-8.0370942812983
2022-09-08,57500,68000,57500,66000,1439793,348370,엔켐,KOSDAQ,6.021418001066028,6.505661623874215,3.3333333333333335,9.696969696969697,0.9090909090909091,7.424242424242425
2023-03-29,63300,81000,63300,78300,2482945,348370,엔켐,KOSDAQ,6.592517128179639,7.034693832220826,-7.790549169859514,6.513409961685824,9.323116219667945,-6.7688378033205625
2023-12-04,67900,72000,66100,68100,1693993,348370,엔켐,KOSDAQ,5.906909648317745,6.143806341285788,0.4405286343612335,3.9647577092511015,7.195301027900147,16.593245227606463
2024-01-10,91000,98600,86300,88200,2998372,348370,엔켐,KOSDAQ,5.624787490358804,6.044986229554379,4.875283446712018,21.31519274376417,29.25170068027211,34.35374149659864
2024-01-19,133100,142200,102100,105100,6661625,348370,엔켐,KOSDAQ,5.551972517605814,6.018566607401084,-1.6175071360608944,12.749762131303521,28.924833491912466,72.21693625118934
2022-06-30,2524,3065,1992,2117,7589220,323280,태성,KOSDAQ,11.78749390761569,5.89221424304097,-8.360888049126123,-18.56400566839868,-17.194142654700048,-16.532829475673122
2022-11-07,1402,1723,1383,1561,8586359,323280,태성,KOSDAQ,14.78694243235894,7.560168119664607,0.9609224855861628,7.367072389493915,5.829596412556054,6.149903907751442
2022-11-09,1556,1743,1542,1643,4439112,323280,태성,KOSDAQ,5.164471588938909,3.2892606298326523,2.008520998174072,0.5477784540474742,2.008520998174072,7.851491174680462
2022-12-15,1767,1992,1748,1959,3261985,323280,태성,KOSDAQ,6.09748221614029,2.0720281147176354,0.7146503318019397,-13.476263399693721,-10.515569167942827,-15.926493108728943
2023-02-16,1741,2250,1733,2045,22766757,323280,태성,KOSDAQ,15.513046494153416,7.494525421618385,6.112469437652812,9.58435207823961,9.828850855745722,18.4841075794621
2023-02-17,2078,2222,2007,2170,12207611,323280,태성,KOSDAQ,5.9017142783106635,3.4237940015646937,3.2718894009216593,5.299539170506913,9.032258064516128,13.225806451612904
2023-05-26,1915,2102,1897,1959,1656143,323280,태성,KOSDAQ,6.429578320526404,2.1790587562782493,4.389994895354773,2.1949974476773866,5.359877488514548,10.260336906584993
2023-05-31,2050,2227,2006,2050,2955255,323280,태성,KOSDAQ,6.482210499682663,4.825802516006673,-2.341463414634146,0.6829268292682927,2.341463414634146,16.34146341463415
2023-06-15,2068,2624,2049,2385,30406446,323280,태성,KOSDAQ,13.867410690118177,7.557907745299372,7.044025157232705,6.037735849056604,6.415094339622642,4.612159329140461
2023-06-16,2385,2730,2347,2553,25613038,323280,태성,KOSDAQ,7.387345420790724,4.817699723357896,-1.6842929886408147,2.428515471993733,-3.7602820211515864,-8.068938503721112
2023-07-13,2629,3300,2624,3300,41277193,323280,태성,KOSDAQ,7.645953780808013,5.336508971937454,10.151515151515152,10.303030303030303,11.484848484848484,-5.9393939393939394
2023-07-14,3256,4099,3237,3635,49092197,323280,태성,KOSDAQ,7.469305650476164,4.858457901254501,0.1375515818431912,-5.254470426409904,0.1375515818431912,-10.013755158184319
2023-08-17,2759,3583,2653,3583,35951647,323280,태성,KOSDAQ,11.408985819676975,3.087054878575212,-9.90789840915434,-14.31761094055261,-8.289143176109405,-14.457158805470277
